target_id	length	eff_length	est_counts	tpm
gene_90|GeneMark.hmm|1104_nt|-|120989|122092	1104	853.409	4	17.2441
gene_91|GeneMark.hmm|945_nt|-|122574|123518	945	695.028	16	84.6948
gene_92|GeneMark.hmm|1263_nt|-|123670|124932	1263	1012.41	7	25.4379
gene_93|GeneMark.hmm|1848_nt|+|125079|126926	1848	1597.41	38	87.5198
gene_94|GeneMark.hmm|558_nt|-|126944|127501	558	327.787	33	370.392
gene_95|GeneMark.hmm|1359_nt|+|127594|128952	1359	1108.41	41	136.089
gene_96|GeneMark.hmm|327_nt|-|128953|129279	327	149.094	15	370.142
gene_97|GeneMark.hmm|417_nt|-|129357|129773	417	216.153	6	102.124
gene_98|GeneMark.hmm|1239_nt|+|129853|131091	1239	988.409	65	241.944
gene_99|GeneMark.hmm|3012_nt|-|131088|134099	3012	2761.41	61	81.2714
gene_100|GeneMark.hmm|945_nt|+|134187|135131	945	695.028	0	0
gene_101|GeneMark.hmm|417_nt|+|135172|135588	417	216.153	24	408.497
gene_102|GeneMark.hmm|642_nt|-|135589|136230	642	402.692	19	173.588
gene_103|GeneMark.hmm|642_nt|-|136265|136906	642	402.692	21	191.86
gene_104|GeneMark.hmm|681_nt|-|136975|137655	681	439.717	45	376.512
gene_105|GeneMark.hmm|1239_nt|+|137742|138980	1239	988.409	10	37.2222
gene_106|GeneMark.hmm|2964_nt|-|139049|142012	2964	2713.41	358	485.407
gene_107|GeneMark.hmm|1512_nt|+|142103|143614	1512	1261.41	75	218.748
gene_108|GeneMark.hmm|606_nt|+|143723|144328	606	370.731	70	694.668
gene_109|GeneMark.hmm|708_nt|-|144620|145327	708	464.987	122	965.29
gene_110|GeneMark.hmm|480_nt|+|145414|145893	480	264.805	2	27.787
gene_111|GeneMark.hmm|1386_nt|+|145962|147347	1386	1135.41	36	116.651
gene_112|GeneMark.hmm|630_nt|+|147383|148012	630	392.146	0	0
gene_113|GeneMark.hmm|645_nt|-|148016|148660	645	405.493	18	163.316
gene_114|GeneMark.hmm|498_nt|+|148762|149259	498	279.511	8	105.3
gene_115|GeneMark.hmm|600_nt|-|149376|149975	600	365.282	16	161.15
gene_116|GeneMark.hmm|1797_nt|+|150056|151852	1797	1546.41	45	107.06
gene_117|GeneMark.hmm|312_nt|-|151937|152248	312	138.724	14	371.293
gene_118|GeneMark.hmm|843_nt|-|152729|153571	843	595.182	19	117.447
gene_119|GeneMark.hmm|1920_nt|-|153899|155818	1920	1669.41	80	176.305
gene_120|GeneMark.hmm|312_nt|-|155904|156215	312	138.724	36	954.752
gene_121|GeneMark.hmm|678_nt|+|156413|157090	678	436.803	5	42.1137
gene_122|GeneMark.hmm|1302_nt|-|157171|158472	1302	1051.41	22	76.9821
gene_123|GeneMark.hmm|702_nt|-|158556|159257	702	459.486	19	152.132
gene_124|GeneMark.hmm|330_nt|-|159537|159866	330	151.287	21	510.69
gene_125|GeneMark.hmm|1869_nt|-|160007|161875	1869	1618.41	33	75.0178
gene_126|GeneMark.hmm|1416_nt|+|162083|163498	1416	1165.41	8	25.2552
gene_127|GeneMark.hmm|762_nt|+|163491|164252	762	516.726	4	28.4799
gene_128|GeneMark.hmm|639_nt|-|164257|164895	639	399.93	13	119.591
gene_129|GeneMark.hmm|1266_nt|+|166755|168020	1266	1015.41	77	278.99
gene_130|GeneMark.hmm|1227_nt|-|168095|169321	1227	976.409	62	233.614
gene_131|GeneMark.hmm|612_nt|+|169771|170382	612	376.21	4	39.1173
gene_132|GeneMark.hmm|744_nt|+|171352|172095	744	499.521	1598	11769.6
gene_133|GeneMark.hmm|1755_nt|+|172232|173986	1755	1504.41	19	46.465
gene_134|GeneMark.hmm|309_nt|+|174048|174356	309	136.714	10	269.107
gene_135|GeneMark.hmm|939_nt|-|174364|175302	939	689.229	17	90.7453
gene_136|GeneMark.hmm|327_nt|-|175576|175902	327	149.094	11	271.438
gene_137|GeneMark.hmm|1200_nt|-|176055|177254	1200	949.409	66	255.758
gene_138|GeneMark.hmm|6351_nt|-|177334|183684	6351	6100.41	110	66.3395
gene_139|GeneMark.hmm|555_nt|+|183806|184360	555	325.316	7	79.1647
gene_140|GeneMark.hmm|849_nt|+|184413|185261	849	600.949	15	91.8316
gene_141|GeneMark.hmm|699_nt|+|185350|186048	699	456.531	21	169.234
gene_142|GeneMark.hmm|1572_nt|+|186120|187691	1572	1321.41	19	52.8999
gene_143|GeneMark.hmm|630_nt|+|187713|188342	630	392.146	40	375.276
gene_144|GeneMark.hmm|4395_nt|+|188494|192888	4395	4144.41	150	133.158
gene_145|GeneMark.hmm|375_nt|-|192890|193264	375	183.915	9	180.038
gene_146|GeneMark.hmm|906_nt|+|193364|194269	906	656.685	249	1395.02
gene_147|GeneMark.hmm|2172_nt|+|194368|196539	2172	1921.41	50	95.739
gene_148|GeneMark.hmm|321_nt|+|196657|196977	321	144.936	4	101.537
gene_149|GeneMark.hmm|732_nt|+|197058|197789	732	488.198	4	30.1441
gene_150|GeneMark.hmm|1488_nt|+|197832|199319	1488	1237.41	63	187.312
gene_151|GeneMark.hmm|1152_nt|-|199352|200503	1152	901.409	37	151.014
gene_152|GeneMark.hmm|3966_nt|-|200845|204810	3966	3715.41	110	108.924
gene_153|GeneMark.hmm|5511_nt|-|204908|210418	5511	5260.41	74	51.7548
gene_154|GeneMark.hmm|756_nt|+|210513|211268	756	511.177	9	64.7754
gene_155|GeneMark.hmm|1155_nt|+|211335|212489	1155	904.409	12	48.8152
gene_156|GeneMark.hmm|1353_nt|+|212533|213885	1353	1102.41	25	83.4326
gene_157|GeneMark.hmm|1356_nt|+|213927|215282	1356	1105.41	33	109.832
gene_158|GeneMark.hmm|1059_nt|-|215290|216348	1059	808.409	31	141.081
gene_159|GeneMark.hmm|2088_nt|+|216527|218614	2088	1837.41	329	658.762
gene_160|GeneMark.hmm|771_nt|-|218627|219397	771	525.522	92	644.074
gene_161|GeneMark.hmm|627_nt|-|219449|220075	627	389.572	2	18.8878
gene_162|GeneMark.hmm|1248_nt|+|220183|221430	1248	997.409	20	73.7726
gene_163|GeneMark.hmm|717_nt|-|221803|222519	717	473.619	16	124.288
gene_164|GeneMark.hmm|1254_nt|-|222579|223832	1254	1003.41	28	102.664
gene_165|GeneMark.hmm|1464_nt|-|223978|225441	1464	1213.41	94.3122	285.956
gene_166|GeneMark.hmm|1080_nt|-|225353|226432	1080	829.409	97.6878	433.322
gene_167|GeneMark.hmm|864_nt|-|226510|227373	864	615.42	67	400.536
gene_168|GeneMark.hmm|702_nt|+|227462|228163	702	459.486	29	232.201
gene_169|GeneMark.hmm|498_nt|-|228508|229005	498	279.511	357	4699.03
gene_170|GeneMark.hmm|804_nt|+|229164|229967	804	557.304	75	495.117
gene_171|GeneMark.hmm|618_nt|+|230025|230642	618	381.568	11	106.062
gene_172|GeneMark.hmm|330_nt|-|230658|230987	330	151.287	9	218.867
gene_173|GeneMark.hmm|771_nt|-|231688|232458	771	525.522	958	6706.77
gene_174|GeneMark.hmm|1005_nt|-|232533|233537	1005	754.409	12	58.5212
gene_175|GeneMark.hmm|3912_nt|-|233887|237798	3912	3661.41	123	123.593
gene_176|GeneMark.hmm|306_nt|-|237888|238193	306	134.696	5	136.57
gene_177|GeneMark.hmm|1905_nt|+|238336|240240	1905	1654.41	148	329.122
gene_178|GeneMark.hmm|1464_nt|+|240281|241744	1464	1213.41	128	388.098
gene_179|GeneMark.hmm|807_nt|+|241814|242620	807	560.141	44	288.997
gene_180|GeneMark.hmm|1473_nt|+|243216|244688	1473	1222.41	71	213.688
gene_181|GeneMark.hmm|468_nt|-|244692|245159	468	255.191	28	403.674
gene_182|GeneMark.hmm|786_nt|+|245577|246362	786	540.106	48	326.964
gene_183|GeneMark.hmm|792_nt|+|246298|247089	792	545.948	28	188.689
gene_184|GeneMark.hmm|2514_nt|-|247112|249625	2514	2263.41	154	250.32
gene_185|GeneMark.hmm|372_nt|-|250021|250392	372	181.785	10	202.386
gene_186|GeneMark.hmm|1152_nt|+|250800|251951	1152	901.409	68	277.54
gene_187|GeneMark.hmm|489_nt|-|252563|253051	489	272.379	18	243.129
gene_188|GeneMark.hmm|834_nt|+|253124|253957	834	586.296	31	194.528
gene_189|GeneMark.hmm|918_nt|-|254278|255195	918	668.621	19	104.547
gene_190|GeneMark.hmm|885_nt|-|255302|256186	885	635.935	42	242.983
gene_191|GeneMark.hmm|498_nt|-|256363|256860	498	279.511	52	684.453
gene_192|GeneMark.hmm|966_nt|-|257436|258401	966	715.55	76	390.762
gene_193|GeneMark.hmm|558_nt|+|258922|259479	558	327.787	28	314.272
gene_194|GeneMark.hmm|963_nt|+|259557|260519	963	712.689	45	232.301
gene_195|GeneMark.hmm|1938_nt|-|260534|262471	1938	1687.41	138	300.883
gene_196|GeneMark.hmm|717_nt|+|262864|263580	717	473.619	42	326.256
gene_197|GeneMark.hmm|1215_nt|+|264121|265335	1215	964.409	59	225.076
gene_198|GeneMark.hmm|1308_nt|+|265401|266708	1308	1057.41	76	264.429
gene_199|GeneMark.hmm|822_nt|+|266787|267608	822	575.031	70	447.863
gene_200|GeneMark.hmm|531_nt|+|267767|268297	531	305.438	38	457.719
gene_201|GeneMark.hmm|975_nt|-|268318|269292	975	724.481	38.1179	193.571
gene_202|GeneMark.hmm|981_nt|-|269341|270321	981	730.481	73	367.665
gene_203|GeneMark.hmm|420_nt|+|270422|270841	420	218.589	2	33.6621
gene_204|GeneMark.hmm|555_nt|+|270894|271448	555	325.316	19	214.876
gene_205|GeneMark.hmm|906_nt|+|271524|272429	906	656.685	17	95.2424
gene_206|GeneMark.hmm|1068_nt|+|272517|273584	1068	817.409	198	891.178
gene_207|GeneMark.hmm|444_nt|+|273656|274099	444	237.431	6	92.9722
gene_208|GeneMark.hmm|441_nt|+|274146|274586	441	235.056	40	626.076
gene_209|GeneMark.hmm|510_nt|-|274595|275104	510	288.897	13	165.554
gene_210|GeneMark.hmm|987_nt|+|276021|277007	987	736.481	259	1293.83
gene_211|GeneMark.hmm|693_nt|-|277008|277700	693	450.799	107	873.252
gene_212|GeneMark.hmm|450_nt|+|277803|278252	450	241.981	4	60.816
gene_213|GeneMark.hmm|789_nt|+|278357|279145	789	543.054	17	115.171
gene_214|GeneMark.hmm|906_nt|+|279458|280363	906	656.685	106	593.864
gene_215|GeneMark.hmm|465_nt|+|280846|281310	465	252.738	1	14.5569
gene_216|GeneMark.hmm|1305_nt|-|281342|282646	1305	1054.41	21	73.2738
gene_217|GeneMark.hmm|414_nt|-|283226|283639	414	214.005	6	103.149
gene_218|GeneMark.hmm|738_nt|+|283741|284478	738	493.861	1	7.44961
gene_219|GeneMark.hmm|603_nt|+|284592|285194	603	367.953	32	319.961
gene_220|GeneMark.hmm|1173_nt|+|285291|286463	1173	922.409	41	163.531
gene_221|GeneMark.hmm|432_nt|+|286772|287203	432	227.908	25	403.57
gene_222|GeneMark.hmm|1836_nt|+|287625|289460	1836	1585.41	63	146.197
gene_223|GeneMark.hmm|396_nt|+|289533|289928	396	200.299	77	1414.33
gene_224|GeneMark.hmm|942_nt|+|290243|291184	942	692.162	3	15.946
gene_225|GeneMark.hmm|756_nt|+|291254|292009	756	511.177	4	28.7891
gene_226|GeneMark.hmm|1461_nt|-|292061|293521	1461	1210.41	25	75.9883
gene_227|GeneMark.hmm|1269_nt|+|293571|294839	1269	1018.41	14	50.576
gene_228|GeneMark.hmm|3003_nt|-|294865|297867	3003	2752.41	26	34.7535
gene_229|GeneMark.hmm|1212_nt|+|298029|299240	1212	961.409	353	1350.84
gene_230|GeneMark.hmm|579_nt|-|299237|299815	579	346.743	389	4127.43
gene_231|GeneMark.hmm|564_nt|-|299960|300523	564	333.184	729	8049.74
gene_232|GeneMark.hmm|1005_nt|-|300575|301579	1005	754.409	633.391	3088.9
gene_233|GeneMark.hmm|1863_nt|-|301657|303519	1863	1612.41	93	212.2
gene_234|GeneMark.hmm|1269_nt|+|303565|304833	1269	1018.41	27	97.5394
gene_235|GeneMark.hmm|1230_nt|+|304967|306196	1230	979.409	81	304.27
gene_236|GeneMark.hmm|1233_nt|-|306339|307571	1233	982.409	164	614.172
gene_237|GeneMark.hmm|873_nt|+|308022|308894	873	624.179	32	188.616
gene_238|GeneMark.hmm|624_nt|+|308956|309579	624	386.88	11	104.606
gene_239|GeneMark.hmm|522_nt|+|310018|310539	522	298.337	8	98.6555
gene_240|GeneMark.hmm|600_nt|-|310627|311226	600	365.282	13	130.934
gene_241|GeneMark.hmm|561_nt|+|311421|311981	561	330.553	16	178.081
gene_242|GeneMark.hmm|357_nt|+|312194|312550	357	171.18	99	2127.75
gene_243|GeneMark.hmm|3168_nt|+|313330|316497	3168	2917.41	45	56.7484
gene_244|GeneMark.hmm|357_nt|+|316618|316974	357	171.18	50	1074.62
gene_245|GeneMark.hmm|462_nt|-|316964|317425	462	250.471	146	2144.54
gene_246|GeneMark.hmm|954_nt|-|317551|318504	954	703.825	52	271.817
gene_247|GeneMark.hmm|393_nt|-|318612|319004	393	198.015	54	1003.31
gene_248|GeneMark.hmm|1089_nt|-|319517|320605	1089	838.409	56	245.737
gene_249|GeneMark.hmm|300_nt|+|320705|321004	300	130.763	7	196.948
gene_250|GeneMark.hmm|600_nt|-|321318|321917	600	365.282	17	171.222
gene_251|GeneMark.hmm|591_nt|+|321986|322576	591	357.223	14	144.187
gene_252|GeneMark.hmm|462_nt|-|322633|323094	462	250.471	8	117.509
gene_253|GeneMark.hmm|507_nt|+|323169|323675	507	286.347	739	9494.89
gene_254|GeneMark.hmm|885_nt|-|323815|324699	885	635.935	68	393.401
gene_255|GeneMark.hmm|822_nt|+|324777|325598	822	575.031	8	51.1844
gene_256|GeneMark.hmm|408_nt|+|325757|326164	408	209.475	6	105.38
gene_257|GeneMark.hmm|432_nt|-|326496|326927	432	227.908	2	32.2856
gene_258|GeneMark.hmm|783_nt|+|327126|327908	783	537.211	6	41.0908
gene_259|GeneMark.hmm|762_nt|+|328130|328891	762	516.726	16	113.92
gene_260|GeneMark.hmm|1314_nt|-|328912|330225	1314	1063.41	15	51.8955
gene_261|GeneMark.hmm|687_nt|-|330275|330961	687	445.151	17	140.501
gene_262|GeneMark.hmm|879_nt|-|331099|331977	879	630.057	413	2411.62
gene_263|GeneMark.hmm|966_nt|-|332144|333109	966	715.55	658	3383.17
gene_264|GeneMark.hmm|864_nt|-|333170|334033	864	615.42	24	143.476
gene_265|GeneMark.hmm|1650_nt|+|334119|335768	1650	1399.41	86	226.096
gene_266|GeneMark.hmm|345_nt|-|335761|336105	345	161.993	10	227.114
gene_267|GeneMark.hmm|639_nt|-|336163|336801	639	399.93	39	358.772
gene_268|GeneMark.hmm|1260_nt|-|336843|338102	1260	1009.41	7	25.5135
gene_269|GeneMark.hmm|1098_nt|+|338232|339329	1098	847.409	53	230.103
gene_270|GeneMark.hmm|609_nt|-|341026|341634	609	373.472	34	334.934
gene_271|GeneMark.hmm|966_nt|-|341717|342682	966	715.55	57	293.071
gene_272|GeneMark.hmm|1011_nt|+|342776|343786	1011	760.409	24	116.119
gene_273|GeneMark.hmm|852_nt|-|343791|344642	852	603.715	13	79.2228
gene_274|GeneMark.hmm|303_nt|-|345165|345467	303	132.633	15	416.082
gene_275|GeneMark.hmm|2946_nt|+|345543|348488	2946	2695.41	143	195.187
gene_276|GeneMark.hmm|1704_nt|+|348569|350272	1704	1453.41	155.265	393.029
gene_277|GeneMark.hmm|501_nt|-|351436|351936	501	281.685	172	2246.48
gene_278|GeneMark.hmm|831_nt|-|352284|353114	831	583.524	69	435.04
gene_279|GeneMark.hmm|369_nt|-|353584|353952	369	179.713	43	880.292
gene_280|GeneMark.hmm|648_nt|-|354408|355055	648	408.051	135	1217.19
gene_281|GeneMark.hmm|555_nt|-|355610|356164	555	325.316	11	124.402
gene_282|GeneMark.hmm|1800_nt|+|356258|358057	1800	1549.41	37	87.8566
gene_283|GeneMark.hmm|603_nt|-|358054|358656	603	367.953	49	489.94
gene_284|GeneMark.hmm|498_nt|-|358727|359224	498	279.511	6	78.9753
gene_285|GeneMark.hmm|867_nt|-|359304|360170	867	618.42	33	196.322
gene_286|GeneMark.hmm|618_nt|-|360227|360844	618	381.568	14	134.988
gene_287|GeneMark.hmm|396_nt|-|361039|361434	396	200.299	281	5161.39
gene_288|GeneMark.hmm|825_nt|-|361835|362659	825	578.031	99	630.119
gene_289|GeneMark.hmm|327_nt|+|362745|363071	327	149.094	5	123.381
gene_290|GeneMark.hmm|474_nt|+|363225|363698	474	259.673	55	779.247
gene_291|GeneMark.hmm|1482_nt|-|363701|365182	1482	1231.41	33	98.5939
gene_292|GeneMark.hmm|447_nt|-|365292|365738	447	239.827	4	61.3622
gene_293|GeneMark.hmm|993_nt|-|365831|366823	993	742.481	15	74.3267
gene_294|GeneMark.hmm|324_nt|+|366945|367268	324	146.876	3	75.1467
gene_295|GeneMark.hmm|561_nt|+|367353|367913	561	330.553	1	11.13
gene_296|GeneMark.hmm|753_nt|-|367914|368666	753	508.226	11	79.6295
gene_297|GeneMark.hmm|2268_nt|-|368772|371039	2268	2017.41	116	211.545
gene_298|GeneMark.hmm|3798_nt|+|371162|374959	3798	3547.41	80	82.9693
gene_299|GeneMark.hmm|1479_nt|+|375063|376541	1479	1228.41	29	86.8548
gene_300|GeneMark.hmm|1620_nt|+|376626|378245	1620	1369.41	35	94.0315
gene_301|GeneMark.hmm|3333_nt|+|378283|381615	3333	3082.41	82	97.8728
gene_302|GeneMark.hmm|1155_nt|-|381982|383136	1155	904.409	3	12.2038
gene_303|GeneMark.hmm|4926_nt|-|383391|388316	4926	4675.41	82	64.5257
gene_304|GeneMark.hmm|825_nt|-|388586|389410	825	578.031	131	833.794
gene_305|GeneMark.hmm|2169_nt|-|389678|391846	2169	1918.41	206	395.061
gene_306|GeneMark.hmm|1083_nt|+|391990|393072	1083	832.409	89	393.362
gene_307|GeneMark.hmm|2853_nt|-|393069|395921	2853	2602.41	198	279.916
gene_308|GeneMark.hmm|1791_nt|-|396096|397886	1791	1540.41	75	179.128
gene_309|GeneMark.hmm|3534_nt|-|398042|401575	3534	3283.41	1636.29	1833.47
gene_310|GeneMark.hmm|696_nt|-|401701|402396	696	453.799	34	275.648
gene_311|GeneMark.hmm|780_nt|-|402575|403354	780	534.264	21	144.611
gene_312|GeneMark.hmm|2226_nt|-|403533|405758	2226	1975.41	709	1320.47
gene_313|GeneMark.hmm|1293_nt|-|405766|407058	1293	1042.41	45	158.823
gene_314|GeneMark.hmm|975_nt|-|407109|408083	975	724.481	76	385.945
gene_315|GeneMark.hmm|1923_nt|-|408301|410223	1923	1672.41	22	48.397
gene_316|GeneMark.hmm|537_nt|+|410354|410890	537	310.554	635	7522.73
gene_317|GeneMark.hmm|648_nt|-|411064|411711	648	408.051	32	288.519
gene_318|GeneMark.hmm|621_nt|-|411759|412379	621	384.149	22	210.699
gene_319|GeneMark.hmm|309_nt|-|412457|412765	309	136.714	218	5866.52
gene_320|GeneMark.hmm|4971_nt|-|412915|417885	4971	4720.41	660	514.402
gene_321|GeneMark.hmm|2811_nt|-|417944|420754	2811	2560.41	157	225.595
gene_322|GeneMark.hmm|1911_nt|+|421176|423086	1911	1660.41	186	412.132
gene_323|GeneMark.hmm|660_nt|-|423578|424237	660	419.52	14	122.776
gene_324|GeneMark.hmm|993_nt|-|424278|425270	993	742.481	7	34.6858
gene_325|GeneMark.hmm|624_nt|-|425308|425931	624	386.88	32	304.307
gene_326|GeneMark.hmm|441_nt|-|426224|426664	441	235.056	148	2316.48
gene_327|GeneMark.hmm|978_nt|-|427060|428037	978	727.481	54	273.093
gene_328|GeneMark.hmm|1461_nt|+|428144|429604	1461	1210.41	250	759.883
gene_329|GeneMark.hmm|396_nt|-|429617|430012	396	200.299	12	220.415
gene_330|GeneMark.hmm|1269_nt|+|430123|431391	1269	1018.41	30	108.377
gene_331|GeneMark.hmm|348_nt|-|431464|431811	348	164.325	79	1768.73
gene_332|GeneMark.hmm|2301_nt|-|431964|434264	2301	2050.41	342	613.655
gene_333|GeneMark.hmm|903_nt|+|434453|435355	903	653.685	42	236.385
gene_334|GeneMark.hmm|1071_nt|-|435370|436440	1071	820.409	28	125.564
gene_335|GeneMark.hmm|654_nt|+|436845|437498	654	413.767	18	160.05
gene_336|GeneMark.hmm|2490_nt|+|437819|440308	2490	2239.41	143	234.931
gene_337|GeneMark.hmm|381_nt|-|440314|440694	381	188.636	77	1501.77
