target_id	length	eff_length	est_counts	tpm
gene_142|GeneMark.hmm|1572_nt|+|186120|187691	1572	1318.24	35	45.669
gene_143|GeneMark.hmm|630_nt|+|187713|188342	630	387.47	96	426.167
gene_144|GeneMark.hmm|4395_nt|+|188494|192888	4395	4141.24	474	196.877
gene_145|GeneMark.hmm|375_nt|-|192890|193264	375	181.803	25	236.53
gene_146|GeneMark.hmm|906_nt|+|193364|194269	906	652.605	422	1112.27
gene_147|GeneMark.hmm|2172_nt|+|194368|196539	2172	1918.24	162	145.265
gene_148|GeneMark.hmm|321_nt|+|196657|196977	321	142.541	6	72.4033
gene_149|GeneMark.hmm|732_nt|+|197058|197789	732	483.62	10	35.5666
gene_150|GeneMark.hmm|1488_nt|+|197832|199319	1488	1234.24	43	59.9262
gene_151|GeneMark.hmm|1152_nt|-|199352|200503	1152	898.236	29	55.5334
gene_152|GeneMark.hmm|3966_nt|-|200845|204810	3966	3712.24	196	90.817
gene_153|GeneMark.hmm|5511_nt|-|204908|210418	5511	5257.24	180	58.8927
gene_154|GeneMark.hmm|756_nt|+|210513|211268	756	506.403	16	54.3463
gene_155|GeneMark.hmm|1155_nt|+|211335|212489	1155	901.236	25	47.7142
gene_156|GeneMark.hmm|1353_nt|+|212533|213885	1353	1099.24	62	97.0169
gene_157|GeneMark.hmm|1356_nt|+|213927|215282	1356	1102.24	109	170.098
gene_158|GeneMark.hmm|1059_nt|-|215290|216348	1059	805.236	94	200.794
gene_159|GeneMark.hmm|2088_nt|+|216527|218614	2088	1834.24	660	618.921
gene_160|GeneMark.hmm|771_nt|-|218627|219397	771	520.609	101	333.7
gene_161|GeneMark.hmm|627_nt|-|219449|220075	627	384.685	1	4.47138
gene_162|GeneMark.hmm|1248_nt|+|220183|221430	1248	994.236	160	276.807
gene_163|GeneMark.hmm|717_nt|-|221803|222519	717	469.361	141	516.724
gene_164|GeneMark.hmm|1254_nt|-|222579|223832	1254	1000.24	135	232.155
gene_165|GeneMark.hmm|1464_nt|-|223978|225441	1464	1210.24	129.108	183.497
gene_166|GeneMark.hmm|1080_nt|-|225353|226432	1080	826.236	121.892	253.757
gene_167|GeneMark.hmm|864_nt|-|226510|227373	864	610.946	20	56.3084
gene_168|GeneMark.hmm|702_nt|+|227462|228163	702	455.168	41	154.938
gene_169|GeneMark.hmm|498_nt|-|228508|229005	498	274.658	802	5022.6
gene_170|GeneMark.hmm|804_nt|+|229164|229967	804	552.104	58	180.698
gene_171|GeneMark.hmm|618_nt|+|230025|230642	618	376.498	1	4.56861
gene_172|GeneMark.hmm|330_nt|-|230658|230987	330	148.924	31	358.049
gene_173|GeneMark.hmm|771_nt|-|231688|232458	771	520.609	857	2831.49
gene_174|GeneMark.hmm|1005_nt|-|232533|233537	1005	751.236	20	45.7931
gene_175|GeneMark.hmm|3912_nt|-|233887|237798	3912	3658.24	73	34.324
gene_176|GeneMark.hmm|306_nt|-|237888|238193	306	132.923	12	155.285
gene_177|GeneMark.hmm|1905_nt|+|238336|240240	1905	1651.24	80	83.335
gene_178|GeneMark.hmm|1464_nt|+|240281|241744	1464	1210.24	100	142.127
gene_179|GeneMark.hmm|807_nt|+|241814|242620	807	555.104	358	1109.32
gene_180|GeneMark.hmm|1473_nt|+|243216|244688	1473	1219.24	180	253.94
gene_181|GeneMark.hmm|468_nt|-|244692|245159	468	250.948	52	356.424
gene_182|GeneMark.hmm|786_nt|+|245577|246362	786	534.843	89	286.227
gene_183|GeneMark.hmm|792_nt|+|246298|247089	792	540.648	35	111.353
gene_184|GeneMark.hmm|2514_nt|-|247112|249625	2514	2260.24	168	127.85
gene_185|GeneMark.hmm|372_nt|-|250021|250392	372	179.679	36	344.628
gene_186|GeneMark.hmm|1152_nt|+|250800|251951	1152	898.236	104	199.154
gene_187|GeneMark.hmm|489_nt|-|252563|253051	489	267.528	25	160.738
gene_188|GeneMark.hmm|834_nt|+|253124|253957	834	581.589	65	192.24
gene_189|GeneMark.hmm|918_nt|-|254278|255195	918	664.486	103	266.623
gene_190|GeneMark.hmm|885_nt|-|255302|256186	885	631.721	149	405.702
gene_191|GeneMark.hmm|498_nt|-|256363|256860	498	274.658	73	457.169
gene_192|GeneMark.hmm|966_nt|-|257436|258401	966	712.301	69	166.622
gene_193|GeneMark.hmm|558_nt|+|258922|259479	558	323.804	267	1418.32
gene_194|GeneMark.hmm|963_nt|+|259557|260519	963	709.301	122	295.853
gene_195|GeneMark.hmm|1938_nt|-|260534|262471	1938	1684.24	395	403.404
gene_196|GeneMark.hmm|717_nt|+|262864|263580	717	469.361	28	102.612
gene_197|GeneMark.hmm|1215_nt|+|264121|265335	1215	961.236	51	91.2613
gene_198|GeneMark.hmm|1308_nt|+|265401|266708	1308	1054.24	178	290.421
gene_199|GeneMark.hmm|822_nt|+|266787|267608	822	569.798	105	316.968
gene_200|GeneMark.hmm|531_nt|+|267767|268297	531	301.642	66	376.356
gene_201|GeneMark.hmm|975_nt|-|268318|269292	975	721.236	111	264.723
gene_202|GeneMark.hmm|981_nt|-|269341|270321	981	727.236	48	113.53
gene_203|GeneMark.hmm|420_nt|+|270422|270841	420	215.377	4	31.9453
gene_204|GeneMark.hmm|555_nt|+|270894|271448	555	321.447	30	160.531
gene_205|GeneMark.hmm|906_nt|+|271524|272429	906	652.605	34	89.6138
gene_206|GeneMark.hmm|1068_nt|+|272517|273584	1068	814.236	133	280.962
gene_207|GeneMark.hmm|444_nt|+|273656|274099	444	233.089	28	206.625
gene_208|GeneMark.hmm|441_nt|+|274146|274586	441	230.737	107	797.652
gene_209|GeneMark.hmm|510_nt|-|274595|275104	510	284.089	120	726.562
gene_210|GeneMark.hmm|987_nt|+|276021|277007	987	733.236	297	696.721
gene_211|GeneMark.hmm|693_nt|-|277008|277700	693	446.416	36	138.711
gene_212|GeneMark.hmm|450_nt|+|277803|278252	450	237.779	8	57.8712
gene_213|GeneMark.hmm|789_nt|+|278357|279145	789	537.697	31	99.1678
gene_214|GeneMark.hmm|906_nt|+|279458|280363	906	652.605	101	266.206
gene_215|GeneMark.hmm|465_nt|+|280846|281310	465	248.603	1	6.91896
gene_216|GeneMark.hmm|1305_nt|-|281342|282646	1305	1051.24	13	21.2711
gene_217|GeneMark.hmm|414_nt|-|283226|283639	414	211.058	12	97.7969
gene_218|GeneMark.hmm|738_nt|+|283741|284478	738	489.22	40	140.638
gene_219|GeneMark.hmm|603_nt|+|284592|285194	603	363.222	36	170.481
gene_220|GeneMark.hmm|1173_nt|+|285291|286463	1173	919.236	94	175.892
gene_221|GeneMark.hmm|432_nt|+|286772|287203	432	224.06	13	99.7987
gene_222|GeneMark.hmm|1836_nt|+|287625|289460	1836	1582.24	198	215.249
gene_223|GeneMark.hmm|396_nt|+|289533|289928	396	197.196	141	1229.89
gene_224|GeneMark.hmm|942_nt|+|290243|291184	942	688.364	8	19.9903
gene_225|GeneMark.hmm|756_nt|+|291254|292009	756	506.403	19	64.5362
gene_226|GeneMark.hmm|1461_nt|-|292061|293521	1461	1207.24	45	64.1161
gene_227|GeneMark.hmm|1269_nt|+|293571|294839	1269	1015.24	61	103.35
gene_228|GeneMark.hmm|3003_nt|-|294865|297867	3003	2749.24	255	159.542
gene_229|GeneMark.hmm|1212_nt|+|298029|299240	1212	958.236	272	488.251
gene_230|GeneMark.hmm|579_nt|-|299237|299815	579	342.33	538	2703.24
gene_231|GeneMark.hmm|564_nt|-|299960|300523	564	328.785	1324	6926.64
gene_232|GeneMark.hmm|1005_nt|-|300575|301579	1005	751.236	499	1142.54
gene_233|GeneMark.hmm|1863_nt|-|301657|303519	1863	1609.24	100	106.887
gene_234|GeneMark.hmm|1269_nt|+|303565|304833	1269	1015.24	48	81.3244
gene_235|GeneMark.hmm|1230_nt|+|304967|306196	1230	976.236	75	132.146
gene_236|GeneMark.hmm|1233_nt|-|306339|307571	1233	979.236	154	270.508
gene_237|GeneMark.hmm|873_nt|+|308022|308894	873	619.835	71	197.028
gene_238|GeneMark.hmm|624_nt|+|308956|309579	624	382.005	11	49.5303
gene_239|GeneMark.hmm|522_nt|+|310018|310539	522	293.79	21	122.95
gene_240|GeneMark.hmm|600_nt|-|310627|311226	600	360.661	10	47.6922
gene_241|GeneMark.hmm|561_nt|+|311421|311981	561	326.312	34	179.223
gene_242|GeneMark.hmm|357_nt|+|312194|312550	357	168.321	203	2074.45
gene_243|GeneMark.hmm|3168_nt|+|313330|316497	3168	2914.24	59	34.8236
gene_244|GeneMark.hmm|357_nt|+|316618|316974	357	168.321	84	858.395
gene_245|GeneMark.hmm|462_nt|-|316964|317425	462	246.153	171	1194.92
gene_246|GeneMark.hmm|954_nt|-|317551|318504	954	700.301	83	203.864
gene_247|GeneMark.hmm|393_nt|-|318612|319004	393	194.818	69	609.21
gene_248|GeneMark.hmm|1089_nt|-|319517|320605	1089	835.236	86	177.107
gene_249|GeneMark.hmm|300_nt|+|320705|321004	300	129.195	22	292.904
gene_250|GeneMark.hmm|600_nt|-|321318|321917	600	360.661	53	252.769
gene_251|GeneMark.hmm|591_nt|+|321986|322576	591	352.728	76	370.612
gene_252|GeneMark.hmm|462_nt|-|322633|323094	462	246.153	22	153.732
gene_253|GeneMark.hmm|507_nt|+|323169|323675	507	281.696	2714	16572
gene_254|GeneMark.hmm|885_nt|-|323815|324699	885	631.721	54	147.033
gene_255|GeneMark.hmm|822_nt|+|324777|325598	822	569.798	57	172.068
gene_256|GeneMark.hmm|408_nt|+|325757|326164	408	206.541	32	266.496
gene_257|GeneMark.hmm|432_nt|-|326496|326927	432	224.06	31	237.982
gene_258|GeneMark.hmm|783_nt|+|327126|327908	783	531.94	21	67.9052
gene_259|GeneMark.hmm|762_nt|+|328130|328891	762	512.078	333	1118.55
gene_260|GeneMark.hmm|1314_nt|-|328912|330225	1314	1060.24	210	340.693
gene_261|GeneMark.hmm|687_nt|-|330275|330961	687	440.782	33	128.776
gene_262|GeneMark.hmm|879_nt|-|331099|331977	879	625.779	890	2446.34
gene_263|GeneMark.hmm|966_nt|-|332144|333109	966	712.301	1371	3310.71
gene_264|GeneMark.hmm|864_nt|-|333170|334033	864	610.946	59	166.11
gene_265|GeneMark.hmm|1650_nt|+|334119|335768	1650	1396.24	144	177.399
gene_266|GeneMark.hmm|345_nt|-|335761|336105	345	159.395	17	183.451
gene_267|GeneMark.hmm|639_nt|-|336163|336801	639	395.998	60	260.618
gene_268|GeneMark.hmm|1260_nt|-|336843|338102	1260	1006.24	28	47.8635
gene_269|GeneMark.hmm|1098_nt|+|338232|339329	1098	844.236	115	234.304
gene_270|GeneMark.hmm|609_nt|-|341026|341634	609	368.779	96	447.767
gene_271|GeneMark.hmm|966_nt|-|341717|342682	966	712.301	176	425.007
gene_272|GeneMark.hmm|1011_nt|+|342776|343786	1011	757.236	62	140.834
gene_273|GeneMark.hmm|852_nt|-|343791|344642	852	599.056	52	149.308
gene_274|GeneMark.hmm|303_nt|-|345165|345467	303	131.198	37	485.088
gene_275|GeneMark.hmm|2946_nt|+|345543|348488	2946	2692.24	436	278.561
gene_276|GeneMark.hmm|1704_nt|+|348569|350272	1704	1450.24	281	333.284
gene_277|GeneMark.hmm|501_nt|-|351436|351936	501	277.117	132	819.328
gene_278|GeneMark.hmm|831_nt|-|352284|353114	831	578.694	106	315.067
gene_279|GeneMark.hmm|369_nt|-|353584|353952	369	177.55	19	184.069
gene_280|GeneMark.hmm|648_nt|-|354408|355055	648	404.184	121	514.936
gene_281|GeneMark.hmm|555_nt|-|355610|356164	555	321.447	4	21.4041
gene_282|GeneMark.hmm|1800_nt|+|356258|358057	1800	1546.24	59	65.6331
gene_283|GeneMark.hmm|603_nt|-|358054|358656	603	363.222	75	355.169
gene_284|GeneMark.hmm|498_nt|-|358727|359224	498	274.658	18	112.727
gene_285|GeneMark.hmm|867_nt|-|359304|360170	867	613.946	53	148.488
gene_286|GeneMark.hmm|618_nt|-|360227|360844	618	376.498	31	141.627
gene_287|GeneMark.hmm|396_nt|-|361039|361434	396	197.196	696	6070.97
gene_288|GeneMark.hmm|825_nt|-|361835|362659	825	572.798	116	348.34
gene_289|GeneMark.hmm|327_nt|+|362745|363071	327	146.842	26	304.557
gene_290|GeneMark.hmm|474_nt|+|363225|363698	474	255.727	80	538.095
gene_291|GeneMark.hmm|1482_nt|-|363701|365182	1482	1228.24	96	134.442
gene_292|GeneMark.hmm|447_nt|-|365292|365738	447	235.486	20	146.087
gene_293|GeneMark.hmm|993_nt|-|365831|366823	993	739.236	29	67.4779
gene_294|GeneMark.hmm|324_nt|+|366945|367268	324	144.589	10	118.963
gene_295|GeneMark.hmm|561_nt|+|367353|367913	561	326.312	5	26.3563
gene_296|GeneMark.hmm|753_nt|-|367914|368666	753	503.495	15	51.2439
gene_297|GeneMark.hmm|2268_nt|-|368772|371039	2268	2014.24	92	78.5641
gene_298|GeneMark.hmm|3798_nt|+|371162|374959	3798	3544.24	71	34.4574
gene_299|GeneMark.hmm|1479_nt|+|375063|376541	1479	1225.24	23	32.289
gene_300|GeneMark.hmm|1620_nt|+|376626|378245	1620	1366.24	98	123.381
gene_301|GeneMark.hmm|3333_nt|+|378283|381615	3333	3079.24	624	348.569
gene_302|GeneMark.hmm|1155_nt|-|381982|383136	1155	901.236	354	675.634
gene_303|GeneMark.hmm|4926_nt|-|383391|388316	4926	4672.24	862	317.343
gene_304|GeneMark.hmm|825_nt|-|388586|389410	825	572.798	745	2237.18
gene_305|GeneMark.hmm|2169_nt|-|389678|391846	2169	1915.24	330	296.373
gene_306|GeneMark.hmm|1083_nt|+|391990|393072	1083	829.236	109	226.097
gene_307|GeneMark.hmm|2853_nt|-|393069|395921	2853	2599.24	222	146.911
gene_308|GeneMark.hmm|1791_nt|-|396096|397886	1791	1537.24	159	177.911
gene_309|GeneMark.hmm|3534_nt|-|398042|401575	3534	3280.24	3262.21	1710.62
gene_310|GeneMark.hmm|696_nt|-|401701|402396	696	449.333	42	160.778
gene_311|GeneMark.hmm|780_nt|-|402575|403354	780	529.037	43	139.807
gene_312|GeneMark.hmm|2226_nt|-|403533|405758	2226	1972.24	1055	920.111
gene_313|GeneMark.hmm|1293_nt|-|405766|407058	1293	1039.24	86	142.341
gene_314|GeneMark.hmm|975_nt|-|407109|408083	975	721.236	75	178.867
gene_315|GeneMark.hmm|1923_nt|-|408301|410223	1923	1669.24	54	55.6445
gene_316|GeneMark.hmm|537_nt|+|410354|410890	537	306.531	1756	9853.63
gene_317|GeneMark.hmm|648_nt|-|411064|411711	648	404.184	87	370.243
gene_318|GeneMark.hmm|621_nt|-|411759|412379	621	379.287	49	222.216
gene_319|GeneMark.hmm|309_nt|-|412457|412765	309	134.847	384	4898.2
gene_320|GeneMark.hmm|4971_nt|-|412915|417885	4971	4717.24	1160	422.977
gene_321|GeneMark.hmm|2811_nt|-|417944|420754	2811	2557.24	210	141.252
gene_322|GeneMark.hmm|1911_nt|+|421176|423086	1911	1657.24	344	357.043
gene_323|GeneMark.hmm|660_nt|-|423578|424237	660	415.164	8	33.1449
gene_324|GeneMark.hmm|993_nt|-|424278|425270	993	739.236	15	34.9023
gene_325|GeneMark.hmm|624_nt|-|425308|425931	624	382.005	27	121.574
gene_326|GeneMark.hmm|441_nt|-|426224|426664	441	230.737	172	1282.21
gene_327|GeneMark.hmm|978_nt|-|427060|428037	978	724.236	46	109.251
gene_328|GeneMark.hmm|1461_nt|+|428144|429604	1461	1207.24	195	277.836
gene_329|GeneMark.hmm|396_nt|-|429617|430012	396	197.196	35	305.293
gene_330|GeneMark.hmm|1269_nt|+|430123|431391	1269	1015.24	99	167.732
gene_331|GeneMark.hmm|348_nt|-|431464|431811	348	161.584	215	2288.68
gene_332|GeneMark.hmm|2301_nt|-|431964|434264	2301	2047.24	214	179.801
gene_333|GeneMark.hmm|903_nt|+|434453|435355	903	649.605	50	132.394
gene_334|GeneMark.hmm|1071_nt|-|435370|436440	1071	817.236	17	35.7806
gene_335|GeneMark.hmm|654_nt|+|436845|437498	654	409.659	31	130.162
gene_336|GeneMark.hmm|2490_nt|+|437819|440308	2490	2236.24	254	195.372
