target_id	length	eff_length	est_counts	tpm
gene_50|GeneMark.hmm|420_nt|-|75616|76035	420	204.978	19	451.892
gene_51|GeneMark.hmm|543_nt|+|76184|76726	543	298.788	127	2072.18
gene_52|GeneMark.hmm|1422_nt|+|76792|78213	1422	1151.22	29	122.808
gene_53|GeneMark.hmm|2730_nt|+|78337|81066	2730	2459.22	200	396.479
gene_54|GeneMark.hmm|954_nt|-|81182|82135	954	683.353	175	1248.48
gene_55|GeneMark.hmm|633_nt|-|82228|82860	633	375.166	31	402.833
gene_56|GeneMark.hmm|531_nt|-|82930|83460	531	289.586	34	572.385
gene_57|GeneMark.hmm|2424_nt|+|83752|86175	2424	2153.22	13	29.4335
gene_58|GeneMark.hmm|567_nt|+|86997|87563	567	318.335	10	153.145
gene_59|GeneMark.hmm|501_nt|+|87684|88184	501	266.104	1	18.3205
gene_60|GeneMark.hmm|588_nt|-|88299|88886	588	336.139	44	638.147
gene_61|GeneMark.hmm|1224_nt|-|88962|90185	1224	953.22	51	260.834
gene_62|GeneMark.hmm|528_nt|+|90678|91205	528	287.216	132	2240.54
gene_63|GeneMark.hmm|483_nt|+|92473|92955	483	252.066	4	77.3628
gene_64|GeneMark.hmm|525_nt|+|93033|93557	525	284.572	9	154.183
gene_65|GeneMark.hmm|960_nt|-|93827|94786	960	689.287	37	261.691
gene_66|GeneMark.hmm|1023_nt|-|95080|96102	1023	752.22	6	38.886
gene_67|GeneMark.hmm|780_nt|-|96805|97584	780	512.551	17	161.696
gene_68|GeneMark.hmm|453_nt|+|97693|98145	453	229.335	62	1317.98
gene_69|GeneMark.hmm|360_nt|-|98398|98757	360	161.156	87	2631.85
gene_70|GeneMark.hmm|720_nt|+|99283|100002	720	456.388	55	587.511
gene_71|GeneMark.hmm|339_nt|-|100530|100868	339	146.311	22	733.048
gene_72|GeneMark.hmm|1029_nt|+|101083|102111	1029	758.22	17	109.305
gene_73|GeneMark.hmm|537_nt|+|102435|102971	537	294.375	6	99.366
gene_74|GeneMark.hmm|723_nt|-|102973|103695	723	459.12	53	562.778
gene_75|GeneMark.hmm|1548_nt|-|103815|105362	1548	1277.22	33	125.961
gene_76|GeneMark.hmm|588_nt|-|105485|106072	588	336.139	13	188.544
gene_77|GeneMark.hmm|873_nt|+|106349|107221	873	603.321	49	395.945
gene_78|GeneMark.hmm|1821_nt|-|107265|109085	1821	1550.22	117	367.942
gene_79|GeneMark.hmm|1185_nt|-|109162|110346	1185	914.22	137	730.562
gene_80|GeneMark.hmm|1149_nt|-|110722|111870	1149	878.22	9	49.9605
gene_81|GeneMark.hmm|393_nt|-|111922|112314	393	184.944	7	184.521
gene_82|GeneMark.hmm|390_nt|-|112409|112798	390	182.716	0	0
gene_83|GeneMark.hmm|1497_nt|-|112913|114409	1497	1226.22	2	7.9515
gene_84|GeneMark.hmm|1089_nt|-|114506|115594	1089	818.22	8	47.6658
gene_85|GeneMark.hmm|360_nt|+|115854|116213	360	161.156	144	4356.16
gene_86|GeneMark.hmm|603_nt|-|116255|116857	603	348.573	45	629.371
gene_87|GeneMark.hmm|420_nt|+|117321|117740	420	204.978	18	428.108
gene_88|GeneMark.hmm|1149_nt|-|117751|118899	1149	878.22	24	133.228
gene_89|GeneMark.hmm|1827_nt|-|119023|120849	1827	1556.22	78	244.349
gene_90|GeneMark.hmm|1104_nt|-|120989|122092	1104	833.22	11	64.3606
gene_91|GeneMark.hmm|945_nt|-|122574|123518	945	674.353	12	86.7524
gene_92|GeneMark.hmm|1263_nt|-|123670|124932	1263	992.22	4	19.6535
gene_93|GeneMark.hmm|1848_nt|+|125079|126926	1848	1577.22	50	154.549
gene_94|GeneMark.hmm|558_nt|-|126944|127501	558	310.773	23	360.805
gene_95|GeneMark.hmm|1359_nt|+|127594|128952	1359	1088.22	29	129.918
gene_96|GeneMark.hmm|327_nt|-|128953|129279	327	138.215	15	529.081
gene_97|GeneMark.hmm|417_nt|-|129357|129773	417	202.614	6	144.367
gene_98|GeneMark.hmm|1239_nt|+|129853|131091	1239	968.22	23	115.809
gene_99|GeneMark.hmm|3012_nt|-|131088|134099	3012	2741.22	33	58.6891
gene_100|GeneMark.hmm|945_nt|+|134187|135131	945	674.353	0	0
gene_101|GeneMark.hmm|417_nt|+|135172|135588	417	202.614	8	192.49
gene_102|GeneMark.hmm|642_nt|-|135589|136230	642	383.235	17	216.258
gene_103|GeneMark.hmm|642_nt|-|136265|136906	642	383.235	16	203.537
gene_104|GeneMark.hmm|681_nt|-|136975|137655	681	419.645	47	546.014
gene_105|GeneMark.hmm|1239_nt|+|137742|138980	1239	968.22	10	50.3516
gene_106|GeneMark.hmm|2964_nt|-|139049|142012	2964	2693.22	236	427.196
gene_107|GeneMark.hmm|1512_nt|+|142103|143614	1512	1241.22	112	439.903
gene_108|GeneMark.hmm|606_nt|+|143723|144328	606	351.155	73	1013.47
gene_109|GeneMark.hmm|708_nt|-|144620|145327	708	445.133	67	733.791
gene_110|GeneMark.hmm|480_nt|+|145414|145893	480	249.88	0	0
gene_111|GeneMark.hmm|1386_nt|+|145962|147347	1386	1115.22	47	205.459
gene_112|GeneMark.hmm|630_nt|+|147383|148012	630	372.314	0	0
gene_113|GeneMark.hmm|645_nt|-|148016|148660	645	386.045	17	214.683
gene_114|GeneMark.hmm|498_nt|+|148762|149259	498	263.639	3	55.4753
gene_115|GeneMark.hmm|600_nt|-|149376|149975	600	346.092	13	183.121
gene_116|GeneMark.hmm|1797_nt|+|150056|151852	1797	1526.22	20	63.8852
gene_117|GeneMark.hmm|312_nt|-|151937|152248	312	128.423	5	189.808
gene_118|GeneMark.hmm|843_nt|-|152729|153571	843	573.826	28	237.884
gene_119|GeneMark.hmm|1920_nt|-|153899|155818	1920	1649.22	100	295.603
gene_120|GeneMark.hmm|312_nt|-|155904|156215	312	128.423	39	1480.5
gene_121|GeneMark.hmm|678_nt|+|156413|157090	678	416.808	3	35.0891
gene_122|GeneMark.hmm|1302_nt|-|157171|158472	1302	1031.22	9	42.5479
gene_123|GeneMark.hmm|702_nt|-|158556|159257	702	439.434	5	55.4707
gene_124|GeneMark.hmm|330_nt|-|159537|159866	330	140.165	34	1182.57
gene_125|GeneMark.hmm|1869_nt|-|160007|161875	1869	1598.22	7	21.3525
gene_126|GeneMark.hmm|1416_nt|+|162083|163498	1416	1145.22	6	25.5417
gene_127|GeneMark.hmm|762_nt|+|163491|164252	762	495.716	5	49.1727
gene_128|GeneMark.hmm|639_nt|-|164257|164895	639	380.385	6	76.898
gene_129|GeneMark.hmm|1266_nt|+|166755|168020	1266	995.22	115	563.334
gene_130|GeneMark.hmm|1227_nt|-|168095|169321	1227	956.22	101	514.933
gene_131|GeneMark.hmm|612_nt|+|169771|170382	612	356.628	5	68.3505
gene_132|GeneMark.hmm|744_nt|+|171352|172095	744	478.892	1896	19301.4
gene_133|GeneMark.hmm|1755_nt|+|172232|173986	1755	1484.22	37	121.532
gene_134|GeneMark.hmm|309_nt|+|174048|174356	309	126.213	16	618.022
gene_135|GeneMark.hmm|939_nt|-|174364|175302	939	668.482	6	43.7572
gene_136|GeneMark.hmm|327_nt|-|175576|175902	327	138.215	13	458.537
gene_137|GeneMark.hmm|1200_nt|-|176055|177254	1200	929.22	56	293.803
gene_138|GeneMark.hmm|6351_nt|-|177334|183684	6351	6080.22	118	94.6129
gene_139|GeneMark.hmm|555_nt|+|183806|184360	555	308.214	21	332.166
gene_140|GeneMark.hmm|849_nt|+|184413|185261	849	579.715	28	235.468
gene_141|GeneMark.hmm|699_nt|+|185350|186048	699	436.52	46	513.738
gene_142|GeneMark.hmm|1572_nt|+|186120|187691	1572	1301.22	27	101.158
gene_143|GeneMark.hmm|630_nt|+|187713|188342	630	372.314	24	314.26
gene_144|GeneMark.hmm|4395_nt|+|188494|192888	4395	4124.22	20	23.6415
gene_145|GeneMark.hmm|375_nt|-|192890|193264	375	172.08	3	84.9921
gene_146|GeneMark.hmm|906_nt|+|193364|194269	906	635.67	30	230.079
gene_147|GeneMark.hmm|2172_nt|+|194368|196539	2172	1901.22	14	35.8991
gene_148|GeneMark.hmm|321_nt|+|196657|196977	321	134.523	1	36.2403
gene_149|GeneMark.hmm|732_nt|+|197058|197789	732	467.535	6	62.564
gene_150|GeneMark.hmm|1488_nt|+|197832|199319	1488	1217.22	73	292.376
gene_151|GeneMark.hmm|1152_nt|-|199352|200503	1152	881.22	54	298.742
gene_152|GeneMark.hmm|3966_nt|-|200845|204810	3966	3695.22	83	109.503
gene_153|GeneMark.hmm|5511_nt|-|204908|210418	5511	5240.22	40	37.2133
gene_154|GeneMark.hmm|756_nt|+|210513|211268	756	490.002	13	129.34
gene_155|GeneMark.hmm|1155_nt|+|211335|212489	1155	884.22	4	22.054
gene_156|GeneMark.hmm|1353_nt|+|212533|213885	1353	1082.22	9	40.5429
gene_157|GeneMark.hmm|1356_nt|+|213927|215282	1356	1085.22	12	53.9077
gene_158|GeneMark.hmm|1059_nt|-|215290|216348	1059	788.22	1	6.185
gene_159|GeneMark.hmm|2088_nt|+|216527|218614	2088	1817.22	266	713.611
gene_160|GeneMark.hmm|771_nt|-|218627|219397	771	503.895	81	783.668
gene_161|GeneMark.hmm|627_nt|-|219449|220075	627	369.754	4	52.7394
gene_162|GeneMark.hmm|1248_nt|+|220183|221430	1248	977.22	27	134.697
gene_163|GeneMark.hmm|717_nt|-|221803|222519	717	453.476	4	43.0024
gene_164|GeneMark.hmm|1254_nt|-|222579|223832	1254	983.22	13	64.4585
gene_165|GeneMark.hmm|1464_nt|-|223978|225441	1464	1193.22	51.4109	210.05
gene_166|GeneMark.hmm|1080_nt|-|225353|226432	1080	809.22	57.5891	346.945
gene_167|GeneMark.hmm|864_nt|-|226510|227373	864	594.321	25	205.072
gene_168|GeneMark.hmm|702_nt|+|227462|228163	702	439.434	22	244.071
gene_169|GeneMark.hmm|498_nt|-|228508|229005	498	263.639	58	1072.52
gene_170|GeneMark.hmm|804_nt|+|229164|229967	804	535.944	68	618.553
gene_171|GeneMark.hmm|618_nt|+|230025|230642	618	361.952	2	26.9381
gene_172|GeneMark.hmm|330_nt|-|230658|230987	330	140.165	27	939.097
gene_173|GeneMark.hmm|771_nt|-|231688|232458	771	503.895	2064	19969
gene_174|GeneMark.hmm|1005_nt|-|232533|233537	1005	734.22	10	66.3989
gene_175|GeneMark.hmm|3912_nt|-|233887|237798	3912	3641.22	160	214.22
gene_176|GeneMark.hmm|306_nt|-|237888|238193	306	124.153	3	117.801
gene_177|GeneMark.hmm|1905_nt|+|238336|240240	1905	1634.22	203	605.582
gene_178|GeneMark.hmm|1464_nt|+|240281|241744	1464	1193.22	96	392.228
gene_179|GeneMark.hmm|807_nt|+|241814|242620	807	538.789	39	352.885
gene_180|GeneMark.hmm|1473_nt|+|243216|244688	1473	1202.22	38	154.094
gene_181|GeneMark.hmm|468_nt|-|244692|245159	468	240.706	14	283.549
gene_182|GeneMark.hmm|786_nt|+|245577|246362	786	518.501	29	272.669
gene_183|GeneMark.hmm|792_nt|+|246298|247089	792	524.199	13	120.902
gene_184|GeneMark.hmm|2514_nt|-|247112|249625	2514	2243.22	126	273.833
gene_185|GeneMark.hmm|372_nt|-|250021|250392	372	169.777	6	172.29
gene_186|GeneMark.hmm|1152_nt|+|250800|251951	1152	881.22	56	309.807
gene_187|GeneMark.hmm|489_nt|-|252563|253051	489	256.67	13	246.919
gene_188|GeneMark.hmm|834_nt|+|253124|253957	834	565.045	34	293.348
gene_189|GeneMark.hmm|918_nt|-|254278|255195	918	647.609	12	90.335
gene_190|GeneMark.hmm|885_nt|-|255302|256186	885	614.85	26	206.154
gene_191|GeneMark.hmm|498_nt|-|256363|256860	498	263.639	63	1164.98
gene_192|GeneMark.hmm|966_nt|-|257436|258401	966	695.287	103	722.205
gene_193|GeneMark.hmm|558_nt|+|258922|259479	558	310.773	19	298.056
gene_194|GeneMark.hmm|963_nt|+|259557|260519	963	692.287	40	281.683
gene_195|GeneMark.hmm|1938_nt|-|260534|262471	1938	1667.22	169	494.176
gene_196|GeneMark.hmm|717_nt|+|262864|263580	717	453.476	72	774.043
gene_197|GeneMark.hmm|1215_nt|+|264121|265335	1215	944.22	78	402.725
gene_198|GeneMark.hmm|1308_nt|+|265401|266708	1308	1037.22	46	216.209
gene_199|GeneMark.hmm|822_nt|+|266787|267608	822	553.315	50	440.54
gene_200|GeneMark.hmm|531_nt|+|267767|268297	531	289.586	30	505.046
gene_201|GeneMark.hmm|975_nt|-|268318|269292	975	704.22	28.2097	195.289
gene_202|GeneMark.hmm|981_nt|-|269341|270321	981	710.22	122	837.441
gene_203|GeneMark.hmm|420_nt|+|270422|270841	420	204.978	0	0
gene_204|GeneMark.hmm|555_nt|+|270894|271448	555	308.214	40	632.697
gene_205|GeneMark.hmm|906_nt|+|271524|272429	906	635.67	12	92.0317
gene_206|GeneMark.hmm|1068_nt|+|272517|273584	1068	797.22	246	1504.33
gene_207|GeneMark.hmm|444_nt|+|273656|274099	444	222.4	9	197.285
gene_208|GeneMark.hmm|441_nt|+|274146|274586	441	220.494	33	729.632
gene_209|GeneMark.hmm|510_nt|-|274595|275104	510	273.167	20	356.935
gene_210|GeneMark.hmm|987_nt|+|276021|277007	987	716.22	287	1953.54
gene_211|GeneMark.hmm|693_nt|-|277008|277700	693	430.773	132	1493.87
gene_212|GeneMark.hmm|450_nt|+|277803|278252	450	227.02	8	171.796
gene_213|GeneMark.hmm|789_nt|+|278357|279145	789	521.25	19	177.703
gene_214|GeneMark.hmm|906_nt|+|279458|280363	906	635.67	95	728.584
gene_215|GeneMark.hmm|465_nt|+|280846|281310	465	238.363	1	20.4526
gene_216|GeneMark.hmm|1305_nt|-|281342|282646	1305	1034.22	20	94.2767
gene_217|GeneMark.hmm|414_nt|-|283226|283639	414	200.339	16	389.352
gene_218|GeneMark.hmm|738_nt|+|283741|284478	738	473.215	0	0
gene_219|GeneMark.hmm|603_nt|+|284592|285194	603	348.573	69	965.035
gene_220|GeneMark.hmm|1173_nt|+|285291|286463	1173	902.22	26	140.491
gene_221|GeneMark.hmm|432_nt|+|286772|287203	432	213.733	23	524.62
gene_222|GeneMark.hmm|1836_nt|+|287625|289460	1836	1565.22	18	56.0641
gene_223|GeneMark.hmm|396_nt|+|289533|289928	396	187.21	57	1484.34
gene_224|GeneMark.hmm|942_nt|+|290243|291184	942	671.418	5	36.3049
gene_225|GeneMark.hmm|756_nt|+|291254|292009	756	490.002	4	39.797
gene_226|GeneMark.hmm|1461_nt|-|292061|293521	1461	1190.22	10	40.96
gene_227|GeneMark.hmm|1269_nt|+|293571|294839	1269	998.22	17	83.0252
gene_228|GeneMark.hmm|3003_nt|-|294865|297867	3003	2732.22	23	41.0393
gene_229|GeneMark.hmm|1212_nt|+|298029|299240	1212	941.22	464	2403.33
gene_230|GeneMark.hmm|579_nt|-|299237|299815	579	328.444	291	4319.36
gene_231|GeneMark.hmm|564_nt|-|299960|300523	564	315.817	279	4306.82
gene_232|GeneMark.hmm|1005_nt|-|300575|301579	1005	734.22	671.79	4460.62
gene_233|GeneMark.hmm|1863_nt|-|301657|303519	1863	1592.22	68	208.206
gene_234|GeneMark.hmm|1269_nt|+|303565|304833	1269	998.22	17	83.0252
gene_235|GeneMark.hmm|1230_nt|+|304967|306196	1230	959.22	57	289.697
gene_236|GeneMark.hmm|1233_nt|-|306339|307571	1233	962.22	47	238.128
gene_237|GeneMark.hmm|873_nt|+|308022|308894	873	603.321	9	72.7246
gene_238|GeneMark.hmm|624_nt|+|308956|309579	624	367.373	6	79.6218
gene_239|GeneMark.hmm|522_nt|+|310018|310539	522	282.429	8	138.092
gene_240|GeneMark.hmm|600_nt|-|310627|311226	600	346.092	9	126.776
gene_241|GeneMark.hmm|561_nt|+|311421|311981	561	313.392	2	31.1121
gene_242|GeneMark.hmm|357_nt|+|312194|312550	357	158.906	29	889.705
gene_243|GeneMark.hmm|3168_nt|+|313330|316497	3168	2897.22	48	80.7695
gene_244|GeneMark.hmm|357_nt|+|316618|316974	357	158.906	59	1810.09
gene_245|GeneMark.hmm|462_nt|-|316964|317425	462	236.197	108	2229.13
gene_246|GeneMark.hmm|954_nt|-|317551|318504	954	683.353	27	192.622
gene_247|GeneMark.hmm|393_nt|-|318612|319004	393	184.944	71	1871.57
gene_248|GeneMark.hmm|1089_nt|-|319517|320605	1089	818.22	90	536.241
gene_249|GeneMark.hmm|300_nt|+|320705|321004	300	120.743	21	847.9
gene_250|GeneMark.hmm|600_nt|-|321318|321917	600	346.092	7	98.6039
gene_251|GeneMark.hmm|591_nt|+|321986|322576	591	338.598	6	86.3882
gene_252|GeneMark.hmm|462_nt|-|322633|323094	462	236.197	0	0
gene_253|GeneMark.hmm|507_nt|+|323169|323675	507	270.626	53	954.76
gene_254|GeneMark.hmm|885_nt|-|323815|324699	885	614.85	101	800.829
gene_255|GeneMark.hmm|822_nt|+|324777|325598	822	553.315	2	17.6216
gene_256|GeneMark.hmm|408_nt|+|325757|326164	408	195.729	0	0
gene_257|GeneMark.hmm|432_nt|-|326496|326927	432	213.733	1	22.8095
gene_258|GeneMark.hmm|783_nt|+|327126|327908	783	515.551	9	85.1057
gene_259|GeneMark.hmm|762_nt|+|328130|328891	762	495.716	4	39.3382
gene_260|GeneMark.hmm|1314_nt|-|328912|330225	1314	1043.22	6	28.039
gene_261|GeneMark.hmm|687_nt|-|330275|330961	687	425.274	1	11.4635
gene_262|GeneMark.hmm|879_nt|-|331099|331977	879	609.321	57	456.054
gene_263|GeneMark.hmm|966_nt|-|332144|333109	966	695.287	75	525.877
gene_264|GeneMark.hmm|864_nt|-|333170|334033	864	594.321	7	57.4201
gene_265|GeneMark.hmm|1650_nt|+|334119|335768	1650	1379.22	86	303.985
gene_266|GeneMark.hmm|345_nt|-|335761|336105	345	150.316	5	162.163
gene_267|GeneMark.hmm|639_nt|-|336163|336801	639	380.385	18	230.694
gene_268|GeneMark.hmm|1260_nt|-|336843|338102	1260	989.22	6	29.5696
gene_269|GeneMark.hmm|1098_nt|+|338232|339329	1098	827.22	15	88.4011
gene_270|GeneMark.hmm|609_nt|-|341026|341634	609	353.84	44	606.225
gene_271|GeneMark.hmm|966_nt|-|341717|342682	966	695.287	57	399.667
gene_272|GeneMark.hmm|1011_nt|+|342776|343786	1011	740.22	14	92.205
gene_273|GeneMark.hmm|852_nt|-|343791|344642	852	582.547	9	75.318
gene_274|GeneMark.hmm|303_nt|-|345165|345467	303	122.441	37	1473.2
gene_275|GeneMark.hmm|2946_nt|+|345543|348488	2946	2675.22	39	71.071
gene_276|GeneMark.hmm|1704_nt|+|348569|350272	1704	1433.22	32.0862	109.142
gene_277|GeneMark.hmm|501_nt|-|351436|351936	501	266.104	265	4854.92
gene_278|GeneMark.hmm|831_nt|-|352284|353114	831	562.099	140	1214.23
gene_279|GeneMark.hmm|369_nt|-|353584|353952	369	167.678	51	1482.79
gene_280|GeneMark.hmm|648_nt|-|354408|355055	648	388.893	175	2193.79
gene_281|GeneMark.hmm|555_nt|-|355610|356164	555	308.214	7	110.722
gene_282|GeneMark.hmm|1800_nt|+|356258|358057	1800	1529.22	20	63.7599
gene_283|GeneMark.hmm|603_nt|-|358054|358656	603	348.573	34	475.525
gene_284|GeneMark.hmm|498_nt|-|358727|359224	498	263.639	4	73.9671
gene_285|GeneMark.hmm|867_nt|-|359304|360170	867	597.321	28	228.527
gene_286|GeneMark.hmm|618_nt|-|360227|360844	618	361.952	23	309.788
gene_287|GeneMark.hmm|396_nt|-|361039|361434	396	187.21	51	1328.1
gene_288|GeneMark.hmm|825_nt|-|361835|362659	825	556.315	36	315.478
gene_289|GeneMark.hmm|327_nt|+|362745|363071	327	138.215	2	70.5442
gene_290|GeneMark.hmm|474_nt|+|363225|363698	474	245.275	25	496.906
gene_291|GeneMark.hmm|1482_nt|-|363701|365182	1482	1211.22	19	76.4747
gene_292|GeneMark.hmm|447_nt|-|365292|365738	447	224.575	3	65.1251
gene_293|GeneMark.hmm|993_nt|-|365831|366823	993	722.22	8	54.0018
gene_294|GeneMark.hmm|324_nt|+|366945|367268	324	136.429	2	71.4678
gene_295|GeneMark.hmm|561_nt|+|367353|367913	561	313.392	0	0
gene_296|GeneMark.hmm|753_nt|-|367914|368666	753	487.191	9	90.0598
gene_297|GeneMark.hmm|2268_nt|-|368772|371039	2268	1997.22	154	375.909
gene_298|GeneMark.hmm|3798_nt|+|371162|374959	3798	3527.22	92	127.158
gene_299|GeneMark.hmm|1479_nt|+|375063|376541	1479	1208.22	22	88.7696
gene_300|GeneMark.hmm|1620_nt|+|376626|378245	1620	1349.22	21	75.8794
gene_301|GeneMark.hmm|3333_nt|+|378283|381615	3333	3062.22	59	93.9297
gene_302|GeneMark.hmm|1155_nt|-|381982|383136	1155	884.22	3	16.5405
gene_303|GeneMark.hmm|4926_nt|-|383391|388316	4926	4655.22	20	20.9448
gene_304|GeneMark.hmm|825_nt|-|388586|389410	825	556.315	72	630.956
gene_305|GeneMark.hmm|2169_nt|-|389678|391846	2169	1898.22	94	241.417
gene_306|GeneMark.hmm|1083_nt|+|391990|393072	1083	812.22	88	528.198
gene_307|GeneMark.hmm|2853_nt|-|393069|395921	2853	2582.22	141	266.203
gene_308|GeneMark.hmm|1791_nt|-|396096|397886	1791	1520.22	31	99.4129
gene_309|GeneMark.hmm|3534_nt|-|398042|401575	3534	3263.22	644.934	963.51
gene_310|GeneMark.hmm|696_nt|-|401701|402396	696	433.562	5	56.222
gene_311|GeneMark.hmm|780_nt|-|402575|403354	780	512.551	27	256.812
gene_312|GeneMark.hmm|2226_nt|-|403533|405758	2226	1955.22	366	912.584
gene_313|GeneMark.hmm|1293_nt|-|405766|407058	1293	1022.22	45	214.613
gene_314|GeneMark.hmm|975_nt|-|407109|408083	975	704.22	90	623.048
gene_315|GeneMark.hmm|1923_nt|-|408301|410223	1923	1652.22	15	44.2599
gene_316|GeneMark.hmm|537_nt|+|410354|410890	537	294.375	38	629.318
gene_317|GeneMark.hmm|648_nt|-|411064|411711	648	388.893	14	175.503
gene_318|GeneMark.hmm|621_nt|-|411759|412379	621	364.772	4	53.4597
gene_319|GeneMark.hmm|309_nt|-|412457|412765	309	126.213	39	1506.43
gene_320|GeneMark.hmm|4971_nt|-|412915|417885	4971	4700.22	548	568.394
gene_321|GeneMark.hmm|2811_nt|-|417944|420754	2811	2540.22	232	445.25
gene_322|GeneMark.hmm|1911_nt|+|421176|423086	1911	1640.22	48	142.668
gene_323|GeneMark.hmm|660_nt|-|423578|424237	660	400.044	24	292.477
gene_324|GeneMark.hmm|993_nt|-|424278|425270	993	722.22	4	27.0009
gene_325|GeneMark.hmm|624_nt|-|425308|425931	624	367.373	20	265.406
gene_326|GeneMark.hmm|441_nt|-|426224|426664	441	220.494	132	2918.53
gene_327|GeneMark.hmm|978_nt|-|427060|428037	978	707.22	50	344.669
gene_328|GeneMark.hmm|1461_nt|+|428144|429604	1461	1190.22	138	565.248
gene_329|GeneMark.hmm|396_nt|-|429617|430012	396	187.21	5	130.205
gene_330|GeneMark.hmm|1269_nt|+|430123|431391	1269	998.22	13	63.4899
gene_331|GeneMark.hmm|348_nt|-|431464|431811	348	152.493	10	319.695
gene_332|GeneMark.hmm|2301_nt|-|431964|434264	2301	2030.22	773	1856.2
gene_333|GeneMark.hmm|903_nt|+|434453|435355	903	632.73	60	462.296
gene_334|GeneMark.hmm|1071_nt|-|435370|436440	1071	800.22	8	48.738
gene_335|GeneMark.hmm|654_nt|+|436845|437498	654	394.356	19	234.884
gene_336|GeneMark.hmm|2490_nt|+|437819|440308	2490	2219.22	33	72.4938
gene_337|GeneMark.hmm|381_nt|-|440314|440694	381	176.264	24	663.795
