target_id	length	eff_length	est_counts	tpm
gene_128|GeneMark.hmm|639_nt|-|164257|164895	639	388.722	26	269.594
gene_129|GeneMark.hmm|1266_nt|+|166755|168020	1266	1005.45	100	400.88
gene_130|GeneMark.hmm|1227_nt|-|168095|169321	1227	966.452	80	333.645
gene_131|GeneMark.hmm|612_nt|+|169771|170382	612	364.474	5	55.2941
gene_132|GeneMark.hmm|744_nt|+|171352|172095	744	488.029	2060	17013.6
gene_133|GeneMark.hmm|1755_nt|+|172232|173986	1755	1494.45	32	86.3065
gene_134|GeneMark.hmm|309_nt|+|174048|174356	309	124.768	10	323.051
gene_135|GeneMark.hmm|939_nt|-|174364|175302	939	678.587	13	77.217
gene_136|GeneMark.hmm|327_nt|-|175576|175902	327	137.4	15	440.026
gene_137|GeneMark.hmm|1200_nt|-|176055|177254	1200	939.452	82	351.815
gene_138|GeneMark.hmm|6351_nt|-|177334|183684	6351	6090.45	140	92.6518
gene_139|GeneMark.hmm|555_nt|+|183806|184360	555	314.558	13	166.578
gene_140|GeneMark.hmm|849_nt|+|184413|185261	849	589.427	26	177.795
gene_141|GeneMark.hmm|699_nt|+|185350|186048	699	445.523	33	298.551
gene_142|GeneMark.hmm|1572_nt|+|186120|187691	1572	1311.45	15	46.1014
gene_143|GeneMark.hmm|630_nt|+|187713|188342	630	380.519	43	455.478
gene_144|GeneMark.hmm|4395_nt|+|188494|192888	4395	4134.45	155	151.109
gene_145|GeneMark.hmm|375_nt|-|192890|193264	375	172.104	3	70.2597
gene_146|GeneMark.hmm|906_nt|+|193364|194269	906	645.777	138	861.335
gene_147|GeneMark.hmm|2172_nt|+|194368|196539	2172	1911.45	54	113.869
gene_148|GeneMark.hmm|321_nt|+|196657|196977	321	133.345	3	90.6817
gene_149|GeneMark.hmm|732_nt|+|197058|197789	732	476.358	4	33.8455
gene_150|GeneMark.hmm|1488_nt|+|197832|199319	1488	1227.45	66	216.728
gene_151|GeneMark.hmm|1152_nt|-|199352|200503	1152	891.452	51	230.594
gene_152|GeneMark.hmm|3966_nt|-|200845|204810	3966	3705.45	110	119.654
gene_153|GeneMark.hmm|5511_nt|-|204908|210418	5511	5250.45	83	63.7172
gene_154|GeneMark.hmm|756_nt|+|210513|211268	756	499.214	15	121.11
gene_155|GeneMark.hmm|1155_nt|+|211335|212489	1155	894.452	7	31.544
gene_156|GeneMark.hmm|1353_nt|+|212533|213885	1353	1092.45	12	44.2746
gene_157|GeneMark.hmm|1356_nt|+|213927|215282	1356	1095.45	23	84.6272
gene_158|GeneMark.hmm|1059_nt|-|215290|216348	1059	798.452	14	70.6732
gene_159|GeneMark.hmm|2088_nt|+|216527|218614	2088	1827.45	375	827.105
gene_160|GeneMark.hmm|771_nt|-|218627|219397	771	513.674	92	721.898
gene_161|GeneMark.hmm|627_nt|-|219449|220075	627	377.856	0	0
gene_162|GeneMark.hmm|1248_nt|+|220183|221430	1248	987.452	21	85.7193
gene_163|GeneMark.hmm|717_nt|-|221803|222519	717	462.456	16	139.452
gene_164|GeneMark.hmm|1254_nt|-|222579|223832	1254	993.452	17	68.9728
gene_165|GeneMark.hmm|1464_nt|-|223978|225441	1464	1203.45	67.5394	226.206
gene_166|GeneMark.hmm|1080_nt|-|225353|226432	1080	819.452	115.461	567.918
gene_167|GeneMark.hmm|864_nt|-|226510|227373	864	604.14	74	493.707
gene_168|GeneMark.hmm|702_nt|+|227462|228163	702	448.479	21	188.735
gene_169|GeneMark.hmm|498_nt|-|228508|229005	498	268.36	255	3829.99
gene_170|GeneMark.hmm|804_nt|+|229164|229967	804	545.8	67	494.785
gene_171|GeneMark.hmm|618_nt|+|230025|230642	618	369.964	4	43.5789
gene_172|GeneMark.hmm|330_nt|-|230658|230987	330	139.772	28	807.443
gene_173|GeneMark.hmm|771_nt|-|231688|232458	771	513.674	1244	9761.32
gene_174|GeneMark.hmm|1005_nt|-|232533|233537	1005	744.452	17	92.0424
gene_175|GeneMark.hmm|3912_nt|-|233887|237798	3912	3651.45	160	176.616
gene_176|GeneMark.hmm|306_nt|-|237888|238193	306	122.691	1	32.8521
gene_177|GeneMark.hmm|1905_nt|+|238336|240240	1905	1644.45	228	558.842
gene_178|GeneMark.hmm|1464_nt|+|240281|241744	1464	1203.45	168	562.673
gene_179|GeneMark.hmm|807_nt|+|241814|242620	807	548.8	42	308.468
gene_180|GeneMark.hmm|1473_nt|+|243216|244688	1473	1212.45	47	156.246
gene_181|GeneMark.hmm|468_nt|-|244692|245159	468	243.868	17	280.976
gene_182|GeneMark.hmm|786_nt|+|245577|246362	786	528.271	41	312.826
gene_183|GeneMark.hmm|792_nt|+|246298|247089	792	534.219	41	309.343
gene_184|GeneMark.hmm|2514_nt|-|247112|249625	2514	2253.45	190	339.845
gene_185|GeneMark.hmm|372_nt|-|250021|250392	372	169.879	4	94.9062
gene_186|GeneMark.hmm|1152_nt|+|250800|251951	1152	891.452	71	321.023
gene_187|GeneMark.hmm|489_nt|-|252563|253051	489	261.031	26	401.473
gene_188|GeneMark.hmm|834_nt|+|253124|253957	834	574.878	15	105.17
gene_189|GeneMark.hmm|918_nt|-|254278|255195	918	657.651	9	55.1598
gene_190|GeneMark.hmm|885_nt|-|255302|256186	885	624.961	55	354.719
gene_191|GeneMark.hmm|498_nt|-|256363|256860	498	268.36	57	856.116
gene_192|GeneMark.hmm|966_nt|-|257436|258401	966	705.521	87	497.032
gene_193|GeneMark.hmm|558_nt|+|258922|259479	558	317.079	20	254.236
gene_194|GeneMark.hmm|963_nt|+|259557|260519	963	702.521	49	281.133
gene_195|GeneMark.hmm|1938_nt|-|260534|262471	1938	1677.45	137	329.189
gene_196|GeneMark.hmm|717_nt|+|262864|263580	717	462.456	53	461.935
gene_197|GeneMark.hmm|1215_nt|+|264121|265335	1215	954.452	79	333.617
gene_198|GeneMark.hmm|1308_nt|+|265401|266708	1308	1047.45	41	157.77
gene_199|GeneMark.hmm|822_nt|+|266787|267608	822	563.263	77	551.004
gene_200|GeneMark.hmm|531_nt|+|267767|268297	531	294.448	34	465.42
gene_201|GeneMark.hmm|975_nt|-|268318|269292	975	714.521	60.1772	339.463
gene_202|GeneMark.hmm|981_nt|-|269341|270321	981	720.452	119	665.76
gene_203|GeneMark.hmm|420_nt|+|270422|270841	420	206.325	2	39.0708
gene_204|GeneMark.hmm|555_nt|+|270894|271448	555	314.558	22	281.902
gene_205|GeneMark.hmm|906_nt|+|271524|272429	906	645.777	4	24.9662
gene_206|GeneMark.hmm|1068_nt|+|272517|273584	1068	807.452	277	1382.73
gene_207|GeneMark.hmm|444_nt|+|273656|274099	444	224.976	20	358.318
gene_208|GeneMark.hmm|441_nt|+|274146|274586	441	222.443	55	996.598
gene_209|GeneMark.hmm|510_nt|-|274595|275104	510	277.456	20	290.544
gene_210|GeneMark.hmm|987_nt|+|276021|277007	987	726.452	297	1647.88
gene_211|GeneMark.hmm|693_nt|-|277008|277700	693	439.739	148	1356.57
gene_212|GeneMark.hmm|450_nt|+|277803|278252	450	229.659	3	52.6518
gene_213|GeneMark.hmm|789_nt|+|278357|279145	789	531.271	36	273.125
gene_214|GeneMark.hmm|906_nt|+|279458|280363	906	645.777	116	724.02
gene_215|GeneMark.hmm|465_nt|+|280846|281310	465	241.467	0	0
gene_216|GeneMark.hmm|1305_nt|-|281342|282646	1305	1044.45	30	115.773
gene_217|GeneMark.hmm|414_nt|-|283226|283639	414	201.891	9	179.68
gene_218|GeneMark.hmm|738_nt|+|283741|284478	738	482.265	1	8.35775
gene_219|GeneMark.hmm|603_nt|+|284592|285194	603	356.404	36	407.133
gene_220|GeneMark.hmm|1173_nt|+|285291|286463	1173	912.452	44	194.365
gene_221|GeneMark.hmm|432_nt|+|286772|287203	432	215.13	8	149.887
gene_222|GeneMark.hmm|1836_nt|+|287625|289460	1836	1575.45	49	125.362
gene_223|GeneMark.hmm|396_nt|+|289533|289928	396	187.794	72	1545.35
gene_224|GeneMark.hmm|942_nt|+|290243|291184	942	681.587	6	35.4818
gene_225|GeneMark.hmm|756_nt|+|291254|292009	756	499.214	5	40.3699
gene_226|GeneMark.hmm|1461_nt|-|292061|293521	1461	1200.45	22	73.8675
gene_227|GeneMark.hmm|1269_nt|+|293571|294839	1269	1008.45	14	55.9562
gene_228|GeneMark.hmm|3003_nt|-|294865|297867	3003	2742.45	17	24.9853
gene_229|GeneMark.hmm|1212_nt|+|298029|299240	1212	951.452	588	2490.96
gene_230|GeneMark.hmm|579_nt|-|299237|299815	579	335.205	431	5182.54
gene_231|GeneMark.hmm|564_nt|-|299960|300523	564	321.983	665	8324.62
gene_232|GeneMark.hmm|1005_nt|-|300575|301579	1005	744.452	999	5408.84
gene_233|GeneMark.hmm|1863_nt|-|301657|303519	1863	1602.45	101	254.046
gene_234|GeneMark.hmm|1269_nt|+|303565|304833	1269	1008.45	32	127.9
gene_235|GeneMark.hmm|1230_nt|+|304967|306196	1230	969.452	47	195.41
gene_236|GeneMark.hmm|1233_nt|-|306339|307571	1233	972.452	110	455.932
gene_237|GeneMark.hmm|873_nt|+|308022|308894	873	613.081	33	216.956
gene_238|GeneMark.hmm|624_nt|+|308956|309579	624	375.339	6	64.4322
gene_239|GeneMark.hmm|522_nt|+|310018|310539	522	286.883	4	56.1993
gene_240|GeneMark.hmm|600_nt|-|310627|311226	600	353.828	19	216.44
gene_241|GeneMark.hmm|561_nt|+|311421|311981	561	319.532	7	88.2995
gene_242|GeneMark.hmm|357_nt|+|312194|312550	357	159.024	45	1140.58
gene_243|GeneMark.hmm|3168_nt|+|313330|316497	3168	2907.45	46	63.7706
gene_244|GeneMark.hmm|357_nt|+|316618|316974	357	159.024	54	1368.7
gene_245|GeneMark.hmm|462_nt|-|316964|317425	462	239.011	101	1703.25
gene_246|GeneMark.hmm|954_nt|-|317551|318504	954	693.521	40	232.475
gene_247|GeneMark.hmm|393_nt|-|318612|319004	393	185.616	72	1563.48
gene_248|GeneMark.hmm|1089_nt|-|319517|320605	1089	828.452	115	559.508
gene_249|GeneMark.hmm|300_nt|+|320705|321004	300	118.61	22	747.611
gene_250|GeneMark.hmm|600_nt|-|321318|321917	600	353.828	8	91.1326
gene_251|GeneMark.hmm|591_nt|+|321986|322576	591	345.944	17	198.07
gene_252|GeneMark.hmm|462_nt|-|322633|323094	462	239.011	4	67.4555
gene_253|GeneMark.hmm|507_nt|+|323169|323675	507	275.118	514	7530.44
gene_254|GeneMark.hmm|885_nt|-|323815|324699	885	624.961	95	612.697
gene_255|GeneMark.hmm|822_nt|+|324777|325598	822	563.263	6	42.9354
gene_256|GeneMark.hmm|408_nt|+|325757|326164	408	197.206	4	81.7552
gene_257|GeneMark.hmm|432_nt|-|326496|326927	432	215.13	2	37.4718
gene_258|GeneMark.hmm|783_nt|+|327126|327908	783	525.322	4	30.6909
gene_259|GeneMark.hmm|762_nt|+|328130|328891	762	505.02	7	55.8682
gene_260|GeneMark.hmm|1314_nt|-|328912|330225	1314	1053.45	5	19.1307
gene_261|GeneMark.hmm|687_nt|-|330275|330961	687	433.824	11	102.201
gene_262|GeneMark.hmm|879_nt|-|331099|331977	879	619.022	284	1849.22
gene_263|GeneMark.hmm|966_nt|-|332144|333109	966	705.521	399	2279.49
gene_264|GeneMark.hmm|864_nt|-|333170|334033	864	604.14	26	173.465
gene_265|GeneMark.hmm|1650_nt|+|334119|335768	1650	1389.45	81	234.972
gene_266|GeneMark.hmm|345_nt|-|335761|336105	345	150.16	3	80.5269
gene_267|GeneMark.hmm|639_nt|-|336163|336801	639	388.722	40	414.76
gene_268|GeneMark.hmm|1260_nt|-|336843|338102	1260	999.452	1	4.03286
gene_269|GeneMark.hmm|1098_nt|+|338232|339329	1098	837.452	26	125.138
gene_270|GeneMark.hmm|609_nt|-|341026|341634	609	361.869	36	400.983
gene_271|GeneMark.hmm|966_nt|-|341717|342682	966	705.521	62	354.207
gene_272|GeneMark.hmm|1011_nt|+|342776|343786	1011	750.452	32	171.871
gene_273|GeneMark.hmm|852_nt|-|343791|344642	852	592.371	26	176.911
gene_274|GeneMark.hmm|303_nt|-|345165|345467	303	120.688	32	1068.71
gene_275|GeneMark.hmm|2946_nt|+|345543|348488	2946	2685.45	120	180.111
gene_276|GeneMark.hmm|1704_nt|+|348569|350272	1704	1443.45	103.219	288.224
gene_277|GeneMark.hmm|501_nt|-|351436|351936	501	270.512	159	2369.12
gene_278|GeneMark.hmm|831_nt|-|352284|353114	831	571.989	107	754
gene_279|GeneMark.hmm|369_nt|-|353584|353952	369	167.77	48	1153.2
gene_280|GeneMark.hmm|648_nt|-|354408|355055	648	396.988	128	1299.59
gene_281|GeneMark.hmm|555_nt|-|355610|356164	555	314.558	8	102.51
gene_282|GeneMark.hmm|1800_nt|+|356258|358057	1800	1539.45	37	96.8748
gene_283|GeneMark.hmm|603_nt|-|358054|358656	603	356.404	29	327.968
gene_284|GeneMark.hmm|498_nt|-|358727|359224	498	268.36	6	90.1175
gene_285|GeneMark.hmm|867_nt|-|359304|360170	867	607.14	38	252.273
gene_286|GeneMark.hmm|618_nt|-|360227|360844	618	369.964	14	152.526
gene_287|GeneMark.hmm|396_nt|-|361039|361434	396	187.794	178	3820.45
gene_288|GeneMark.hmm|825_nt|-|361835|362659	825	566.154	65	462.759
gene_289|GeneMark.hmm|327_nt|+|362745|363071	327	137.4	1	29.3351
gene_290|GeneMark.hmm|474_nt|+|363225|363698	474	248.787	36	583.243
gene_291|GeneMark.hmm|1482_nt|-|363701|365182	1482	1221.45	21	69.2976
gene_292|GeneMark.hmm|447_nt|-|365292|365738	447	227.282	0	0
gene_293|GeneMark.hmm|993_nt|-|365831|366823	993	732.452	16	88.0474
gene_294|GeneMark.hmm|324_nt|+|366945|367268	324	135.377	1	29.7735
gene_295|GeneMark.hmm|561_nt|+|367353|367913	561	319.532	0	0
gene_296|GeneMark.hmm|753_nt|-|367914|368666	753	496.505	4	32.4722
gene_297|GeneMark.hmm|2268_nt|-|368772|371039	2268	2007.45	126	252.989
gene_298|GeneMark.hmm|3798_nt|+|371162|374959	3798	3537.45	101	115.082
gene_299|GeneMark.hmm|1479_nt|+|375063|376541	1479	1218.45	14	46.3122
gene_300|GeneMark.hmm|1620_nt|+|376626|378245	1620	1359.45	20	59.2982
gene_301|GeneMark.hmm|3333_nt|+|378283|381615	3333	3072.45	71	93.1427
gene_302|GeneMark.hmm|1155_nt|-|381982|383136	1155	894.452	4	18.0251
gene_303|GeneMark.hmm|4926_nt|-|383391|388316	4926	4665.45	78	67.387
gene_304|GeneMark.hmm|825_nt|-|388586|389410	825	566.154	99	704.817
gene_305|GeneMark.hmm|2169_nt|-|389678|391846	2169	1908.45	208	439.296
gene_306|GeneMark.hmm|1083_nt|+|391990|393072	1083	822.452	121	592.994
gene_307|GeneMark.hmm|2853_nt|-|393069|395921	2853	2592.45	196	304.734
gene_308|GeneMark.hmm|1791_nt|-|396096|397886	1791	1530.45	62	163.285
gene_309|GeneMark.hmm|3534_nt|-|398042|401575	3534	3273.45	1664.49	2049.52
gene_310|GeneMark.hmm|696_nt|-|401701|402396	696	442.566	18	163.934
gene_311|GeneMark.hmm|780_nt|-|402575|403354	780	522.322	39	300.955
gene_312|GeneMark.hmm|2226_nt|-|403533|405758	2226	1965.45	656	1345.29
gene_313|GeneMark.hmm|1293_nt|-|405766|407058	1293	1032.45	53	206.91
gene_314|GeneMark.hmm|975_nt|-|407109|408083	975	714.521	82	462.567
gene_315|GeneMark.hmm|1923_nt|-|408301|410223	1923	1662.45	49	118.802
gene_316|GeneMark.hmm|537_nt|+|410354|410890	537	299.204	413	5563.62
gene_317|GeneMark.hmm|648_nt|-|411064|411711	648	396.988	12	121.837
gene_318|GeneMark.hmm|621_nt|-|411759|412379	621	372.523	24	259.677
gene_319|GeneMark.hmm|309_nt|-|412457|412765	309	124.768	116	3747.4
gene_320|GeneMark.hmm|4971_nt|-|412915|417885	4971	4710.45	688	588.71
gene_321|GeneMark.hmm|2811_nt|-|417944|420754	2811	2550.45	241	380.869
gene_322|GeneMark.hmm|1911_nt|+|421176|423086	1911	1650.45	118	288.174
gene_323|GeneMark.hmm|660_nt|-|423578|424237	660	407.968	15	148.197
gene_324|GeneMark.hmm|993_nt|-|424278|425270	993	732.452	4	22.0118
gene_325|GeneMark.hmm|624_nt|-|425308|425931	624	375.339	26	279.206
gene_326|GeneMark.hmm|441_nt|-|426224|426664	441	222.443	149	2699.88
gene_327|GeneMark.hmm|978_nt|-|427060|428037	978	717.521	51	286.491
gene_328|GeneMark.hmm|1461_nt|+|428144|429604	1461	1200.45	315	1057.65
gene_329|GeneMark.hmm|396_nt|-|429617|430012	396	187.794	3	64.3896
gene_330|GeneMark.hmm|1269_nt|+|430123|431391	1269	1008.45	28	111.912
gene_331|GeneMark.hmm|348_nt|-|431464|431811	348	152.387	53	1401.86
gene_332|GeneMark.hmm|2301_nt|-|431964|434264	2301	2040.45	455	898.795
gene_333|GeneMark.hmm|903_nt|+|434453|435355	903	642.839	50	313.504
gene_334|GeneMark.hmm|1071_nt|-|435370|436440	1071	810.452	19	94.4935
gene_335|GeneMark.hmm|654_nt|+|436845|437498	654	402.167	26	260.581
gene_336|GeneMark.hmm|2490_nt|+|437819|440308	2490	2229.45	130	235.029
gene_337|GeneMark.hmm|381_nt|-|440314|440694	381	176.82	46	1048.58
