target_id	length	eff_length	est_counts	tpm
gene_54|GeneMark.hmm|954_nt|-|81182|82135	954	734.662	738	1739.78
gene_55|GeneMark.hmm|633_nt|-|82228|82860	633	419.899	196	808.42
gene_56|GeneMark.hmm|531_nt|-|82930|83460	531	325.341	52	276.815
gene_57|GeneMark.hmm|2424_nt|+|83752|86175	2424	2204.66	52	40.8495
gene_58|GeneMark.hmm|567_nt|+|86997|87563	567	358.01	16	77.4016
gene_59|GeneMark.hmm|501_nt|+|87684|88184	501	298.697	56	324.7
gene_60|GeneMark.hmm|588_nt|-|88299|88886	588	377.565	180	825.669
gene_61|GeneMark.hmm|1224_nt|-|88962|90185	1224	1004.66	431	742.989
gene_62|GeneMark.hmm|528_nt|+|90678|91205	528	322.464	135	725.067
gene_63|GeneMark.hmm|483_nt|+|92473|92955	483	282.596	17	104.186
gene_64|GeneMark.hmm|525_nt|+|93033|93557	525	319.738	18	97.4998
gene_65|GeneMark.hmm|960_nt|-|93827|94786	960	740.662	113	264.231
gene_66|GeneMark.hmm|1023_nt|-|95080|96102	1023	803.662	15	32.3253
gene_67|GeneMark.hmm|780_nt|-|96805|97584	780	562.374	253	779.149
gene_68|GeneMark.hmm|453_nt|+|97693|98145	453	256.616	10	67.4905
gene_69|GeneMark.hmm|360_nt|-|98398|98757	360	179.955	48	461.959
gene_70|GeneMark.hmm|720_nt|+|99283|100002	720	503.157	28	96.3784
gene_71|GeneMark.hmm|339_nt|-|100530|100868	339	163.341	16	169.649
gene_72|GeneMark.hmm|1029_nt|+|101083|102111	1029	809.662	89	190.376
gene_73|GeneMark.hmm|537_nt|+|102435|102971	537	330.874	19	99.4525
gene_74|GeneMark.hmm|723_nt|-|102973|103695	723	506.11	61	208.742
gene_75|GeneMark.hmm|1548_nt|-|103815|105362	1548	1328.66	19	24.7665
gene_76|GeneMark.hmm|588_nt|-|105485|106072	588	377.565	0	0
gene_77|GeneMark.hmm|873_nt|+|106349|107221	873	653.908	47	124.482
gene_78|GeneMark.hmm|1821_nt|-|107265|109085	1821	1601.66	4482	4846.48
gene_79|GeneMark.hmm|1185_nt|-|109162|110346	1185	965.662	99	177.556
gene_80|GeneMark.hmm|1149_nt|-|110722|111870	1149	929.662	73	135.995
gene_81|GeneMark.hmm|393_nt|-|111922|112314	393	206.258	2	16.7937
gene_82|GeneMark.hmm|390_nt|-|112409|112798	390	203.824	13	110.462
gene_83|GeneMark.hmm|1497_nt|-|112913|114409	1497	1277.66	25	33.8883
gene_84|GeneMark.hmm|1089_nt|-|114506|115594	1089	869.662	90	179.233
gene_85|GeneMark.hmm|360_nt|+|115854|116213	360	179.955	71	683.315
gene_86|GeneMark.hmm|603_nt|-|116255|116857	603	391.52	38	168.095
gene_87|GeneMark.hmm|420_nt|+|117321|117740	420	228.725	27	204.445
gene_88|GeneMark.hmm|1149_nt|-|117751|118899	1149	929.662	14	26.0812
gene_89|GeneMark.hmm|1827_nt|-|119023|120849	1827	1607.66	36	38.7822
gene_90|GeneMark.hmm|1104_nt|-|120989|122092	1104	884.662	4756.71	9312.24
gene_91|GeneMark.hmm|945_nt|-|122574|123518	945	725.662	6916.29	16506.8
gene_92|GeneMark.hmm|1263_nt|-|123670|124932	1263	1043.66	305	506.134
gene_93|GeneMark.hmm|1848_nt|+|125079|126926	1848	1628.66	42	44.6625
gene_94|GeneMark.hmm|558_nt|-|126944|127501	558	349.977	12	59.3837
gene_95|GeneMark.hmm|1359_nt|+|127594|128952	1359	1139.66	199	302.414
gene_96|GeneMark.hmm|327_nt|-|128953|129279	327	154.155	26	292.106
gene_97|GeneMark.hmm|417_nt|-|129357|129773	417	226.203	71	543.607
gene_98|GeneMark.hmm|1239_nt|+|129853|131091	1239	1019.66	146	247.983
gene_99|GeneMark.hmm|3012_nt|-|131088|134099	3012	2792.66	46	28.5276
gene_100|GeneMark.hmm|945_nt|+|134187|135131	945	725.662	21	50.1199
gene_101|GeneMark.hmm|417_nt|+|135172|135588	417	226.203	35	267.976
gene_102|GeneMark.hmm|642_nt|-|135589|136230	642	428.544	61	246.524
gene_103|GeneMark.hmm|642_nt|-|136265|136906	642	428.544	36	145.49
gene_104|GeneMark.hmm|681_nt|-|136975|137655	681	465.814	110	408.983
gene_105|GeneMark.hmm|1239_nt|+|137742|138980	1239	1019.66	9	15.2866
gene_106|GeneMark.hmm|2964_nt|-|139049|142012	2964	2744.66	771	486.509
gene_107|GeneMark.hmm|1512_nt|+|142103|143614	1512	1292.66	61	81.7278
gene_108|GeneMark.hmm|606_nt|+|143723|144328	606	394.374	96	421.588
gene_109|GeneMark.hmm|708_nt|-|144620|145327	708	491.754	151	531.808
gene_110|GeneMark.hmm|480_nt|+|145414|145893	480	280.003	1	6.18532
gene_111|GeneMark.hmm|1386_nt|+|145962|147347	1386	1166.66	58	86.101
gene_112|GeneMark.hmm|630_nt|+|147383|148012	630	417.055	6	24.9163
gene_113|GeneMark.hmm|645_nt|-|148016|148660	645	431.304	27	108.419
gene_114|GeneMark.hmm|498_nt|+|148762|149259	498	296.04	8	46.8021
gene_115|GeneMark.hmm|600_nt|-|149376|149975	600	388.775	60	267.287
gene_116|GeneMark.hmm|1797_nt|+|150056|151852	1797	1577.66	110	120.755
gene_117|GeneMark.hmm|312_nt|-|151937|152248	312	142.455	36	437.674
gene_118|GeneMark.hmm|843_nt|-|152729|153571	843	624.439	31	85.9799
gene_119|GeneMark.hmm|1920_nt|-|153899|155818	1920	1700.66	85	86.5618
gene_120|GeneMark.hmm|312_nt|-|155904|156215	312	142.455	31	376.886
gene_121|GeneMark.hmm|678_nt|+|156413|157090	678	462.9	11	41.1558
gene_122|GeneMark.hmm|1302_nt|-|157171|158472	1302	1082.66	9	14.3971
gene_123|GeneMark.hmm|702_nt|-|158556|159257	702	485.935	11	39.2049
gene_124|GeneMark.hmm|330_nt|-|159537|159866	330	156.471	11	121.754
gene_125|GeneMark.hmm|1869_nt|-|160007|161875	1869	1649.66	166	174.276
gene_126|GeneMark.hmm|1416_nt|+|162083|163498	1416	1196.66	96	138.939
gene_127|GeneMark.hmm|762_nt|+|163491|164252	762	544.58	11	34.983
gene_128|GeneMark.hmm|639_nt|-|164257|164895	639	425.702	42	170.871
gene_129|GeneMark.hmm|1266_nt|+|166755|168020	1266	1046.66	56	92.6631
gene_130|GeneMark.hmm|1227_nt|-|168095|169321	1227	1007.66	62	106.562
gene_131|GeneMark.hmm|612_nt|+|169771|170382	612	399.856	13	56.3073
gene_132|GeneMark.hmm|744_nt|+|171352|172095	744	526.826	1285	4224.36
gene_133|GeneMark.hmm|1755_nt|+|172232|173986	1755	1535.66	19	21.4281
gene_134|GeneMark.hmm|309_nt|+|174048|174356	309	140.109	16	197.778
gene_135|GeneMark.hmm|939_nt|-|174364|175302	939	719.662	42	101.075
gene_136|GeneMark.hmm|327_nt|-|175576|175902	327	154.155	9	101.114
gene_137|GeneMark.hmm|1200_nt|-|176055|177254	1200	980.662	53	93.6013
gene_138|GeneMark.hmm|6351_nt|-|177334|183684	6351	6131.66	140	39.5435
gene_139|GeneMark.hmm|555_nt|+|183806|184360	555	347.174	12	59.8632
gene_140|GeneMark.hmm|849_nt|+|184413|185261	849	630.381	18	49.4532
gene_141|GeneMark.hmm|699_nt|+|185350|186048	699	482.979	37	132.678
gene_142|GeneMark.hmm|1572_nt|+|186120|187691	1572	1352.66	10	12.8037
gene_143|GeneMark.hmm|630_nt|+|187713|188342	630	417.055	126	523.242
gene_144|GeneMark.hmm|4395_nt|+|188494|192888	4395	4175.66	602	249.687
gene_145|GeneMark.hmm|375_nt|-|192890|193264	375	192.09	11	99.1777
gene_146|GeneMark.hmm|906_nt|+|193364|194269	906	686.662	634	1599.08
gene_147|GeneMark.hmm|2172_nt|+|194368|196539	2172	1952.66	106	94.0165
gene_148|GeneMark.hmm|321_nt|+|196657|196977	321	149.349	2	23.1929
gene_149|GeneMark.hmm|732_nt|+|197058|197789	732	514.922	3	10.0903
gene_150|GeneMark.hmm|1488_nt|+|197832|199319	1488	1268.66	42	57.3361
gene_151|GeneMark.hmm|1152_nt|-|199352|200503	1152	932.662	37	68.7072
gene_152|GeneMark.hmm|3966_nt|-|200845|204810	3966	3746.66	123	56.8572
gene_153|GeneMark.hmm|5511_nt|-|204908|210418	5511	5291.66	140	45.8206
gene_154|GeneMark.hmm|756_nt|+|210513|211268	756	538.729	9	28.9333
gene_155|GeneMark.hmm|1155_nt|+|211335|212489	1155	935.662	24	44.424
gene_156|GeneMark.hmm|1353_nt|+|212533|213885	1353	1133.66	45	68.7471
gene_157|GeneMark.hmm|1356_nt|+|213927|215282	1356	1136.66	88	134.084
gene_158|GeneMark.hmm|1059_nt|-|215290|216348	1059	839.662	74	152.634
gene_159|GeneMark.hmm|2088_nt|+|216527|218614	2088	1868.66	707	655.26
gene_160|GeneMark.hmm|771_nt|-|218627|219397	771	553.529	91	284.726
gene_161|GeneMark.hmm|627_nt|-|219449|220075	627	414.248	6	25.0851
gene_162|GeneMark.hmm|1248_nt|+|220183|221430	1248	1028.66	170	286.221
gene_163|GeneMark.hmm|717_nt|-|221803|222519	717	500.25	212	733.963
gene_164|GeneMark.hmm|1254_nt|-|222579|223832	1254	1034.66	246	411.777
gene_165|GeneMark.hmm|1464_nt|-|223978|225441	1464	1244.66	95.9561	133.52
gene_166|GeneMark.hmm|1080_nt|-|225353|226432	1080	860.662	154.044	309.982
gene_167|GeneMark.hmm|864_nt|-|226510|227373	864	645.087	35	93.9669
gene_168|GeneMark.hmm|702_nt|+|227462|228163	702	485.935	17	60.5894
gene_169|GeneMark.hmm|498_nt|-|228508|229005	498	296.04	893	5224.28
gene_170|GeneMark.hmm|804_nt|+|229164|229967	804	586.109	32	94.5576
gene_171|GeneMark.hmm|618_nt|+|230025|230642	618	405.706	1	4.26888
gene_172|GeneMark.hmm|330_nt|-|230658|230987	330	156.471	24	265.645
gene_173|GeneMark.hmm|771_nt|-|231688|232458	771	553.529	962	3009.96
gene_174|GeneMark.hmm|1005_nt|-|232533|233537	1005	785.662	14	30.8615
gene_175|GeneMark.hmm|3912_nt|-|233887|237798	3912	3692.66	111	52.0605
gene_176|GeneMark.hmm|306_nt|-|237888|238193	306	137.741	36	452.652
gene_177|GeneMark.hmm|1905_nt|+|238336|240240	1905	1685.66	158	162.335
gene_178|GeneMark.hmm|1464_nt|+|240281|241744	1464	1244.66	120	166.976
gene_179|GeneMark.hmm|807_nt|+|241814|242620	807	589.109	207	608.555
gene_180|GeneMark.hmm|1473_nt|+|243216|244688	1473	1253.66	228	314.978
gene_181|GeneMark.hmm|468_nt|-|244692|245159	468	269.468	72	462.754
gene_182|GeneMark.hmm|786_nt|+|245577|246362	786	568.27	81	246.863
gene_183|GeneMark.hmm|792_nt|+|246298|247089	792	574.27	46	138.729
gene_184|GeneMark.hmm|2514_nt|-|247112|249625	2514	2294.66	225	169.82
gene_185|GeneMark.hmm|372_nt|-|250021|250392	372	189.508	28	255.892
gene_186|GeneMark.hmm|1152_nt|+|250800|251951	1152	932.662	141	261.83
gene_187|GeneMark.hmm|489_nt|-|252563|253051	489	287.771	26	156.477
gene_188|GeneMark.hmm|834_nt|+|253124|253957	834	615.667	53	149.092
gene_189|GeneMark.hmm|918_nt|-|254278|255195	918	698.662	95	235.495
gene_190|GeneMark.hmm|885_nt|-|255302|256186	885	665.786	67	174.287
gene_191|GeneMark.hmm|498_nt|-|256363|256860	498	296.04	46	269.112
gene_192|GeneMark.hmm|966_nt|-|257436|258401	966	746.662	67	155.409
gene_193|GeneMark.hmm|558_nt|+|258922|259479	558	349.977	120	593.837
gene_194|GeneMark.hmm|963_nt|+|259557|260519	963	743.662	144	335.361
gene_195|GeneMark.hmm|1938_nt|-|260534|262471	1938	1718.66	494	497.808
gene_196|GeneMark.hmm|717_nt|+|262864|263580	717	500.25	47	162.718
gene_197|GeneMark.hmm|1215_nt|+|264121|265335	1215	995.662	49	85.2333
gene_198|GeneMark.hmm|1308_nt|+|265401|266708	1308	1088.66	124	197.267
gene_199|GeneMark.hmm|822_nt|+|266787|267608	822	603.779	131	375.767
gene_200|GeneMark.hmm|531_nt|+|267767|268297	531	325.341	66	351.342
gene_201|GeneMark.hmm|975_nt|-|268318|269292	975	755.662	80.2583	183.945
gene_202|GeneMark.hmm|981_nt|-|269341|270321	981	761.662	93	211.469
gene_203|GeneMark.hmm|420_nt|+|270422|270841	420	228.725	2	15.144
gene_204|GeneMark.hmm|555_nt|+|270894|271448	555	347.174	26	129.704
gene_205|GeneMark.hmm|906_nt|+|271524|272429	906	686.662	35	88.2775
gene_206|GeneMark.hmm|1068_nt|+|272517|273584	1068	848.662	239	487.74
gene_207|GeneMark.hmm|444_nt|+|273656|274099	444	249.333	27	187.547
gene_208|GeneMark.hmm|441_nt|+|274146|274586	441	246.798	71	498.244
gene_209|GeneMark.hmm|510_nt|-|274595|275104	510	306.741	27	152.446
gene_210|GeneMark.hmm|987_nt|+|276021|277007	987	767.662	426	961.091
gene_211|GeneMark.hmm|693_nt|-|277008|277700	693	477.246	48	174.191
gene_212|GeneMark.hmm|450_nt|+|277803|278252	450	254.292	3	20.4321
gene_213|GeneMark.hmm|789_nt|+|278357|279145	789	571.27	9	27.2851
gene_214|GeneMark.hmm|906_nt|+|279458|280363	906	686.662	99	249.699
gene_215|GeneMark.hmm|465_nt|+|280846|281310	465	266.808	0	0
gene_216|GeneMark.hmm|1305_nt|-|281342|282646	1305	1085.66	23	36.6909
gene_217|GeneMark.hmm|414_nt|-|283226|283639	414	223.676	7	54.2005
gene_218|GeneMark.hmm|738_nt|+|283741|284478	738	520.875	12	39.9
gene_219|GeneMark.hmm|603_nt|+|284592|285194	603	391.52	39	172.518
gene_220|GeneMark.hmm|1173_nt|+|285291|286463	1173	953.662	57	103.516
gene_221|GeneMark.hmm|432_nt|+|286772|287203	432	238.98	24	173.93
gene_222|GeneMark.hmm|1836_nt|+|287625|289460	1836	1616.66	124	132.84
gene_223|GeneMark.hmm|396_nt|+|289533|289928	396	208.856	100	829.238
gene_224|GeneMark.hmm|942_nt|+|290243|291184	942	722.662	1	2.39657
gene_225|GeneMark.hmm|756_nt|+|291254|292009	756	538.729	18	57.8665
gene_226|GeneMark.hmm|1461_nt|-|292061|293521	1461	1241.66	28	39.0553
gene_227|GeneMark.hmm|1269_nt|+|293571|294839	1269	1049.66	47	77.5485
gene_228|GeneMark.hmm|3003_nt|-|294865|297867	3003	2783.66	202	125.678
gene_229|GeneMark.hmm|1212_nt|+|298029|299240	1212	992.662	374	652.522
gene_230|GeneMark.hmm|579_nt|-|299237|299815	579	369.159	770	3612.45
gene_231|GeneMark.hmm|564_nt|-|299960|300523	564	355.312	1499	7306.63
gene_232|GeneMark.hmm|1005_nt|-|300575|301579	1005	785.662	885.742	1952.52
gene_233|GeneMark.hmm|1863_nt|-|301657|303519	1863	1643.66	91	95.8857
gene_234|GeneMark.hmm|1269_nt|+|303565|304833	1269	1049.66	44	72.5986
gene_235|GeneMark.hmm|1230_nt|+|304967|306196	1230	1010.66	90	154.227
gene_236|GeneMark.hmm|1233_nt|-|306339|307571	1233	1013.66	162	276.788
gene_237|GeneMark.hmm|873_nt|+|308022|308894	873	653.908	83	219.83
gene_238|GeneMark.hmm|624_nt|+|308956|309579	624	411.44	5	21.0469
gene_239|GeneMark.hmm|522_nt|+|310018|310539	522	317.344	3	16.3726
gene_240|GeneMark.hmm|600_nt|-|310627|311226	600	388.775	4	17.8191
gene_241|GeneMark.hmm|561_nt|+|311421|311981	561	352.745	31	152.204
gene_242|GeneMark.hmm|357_nt|+|312194|312550	357	177.636	182	1774.46
gene_243|GeneMark.hmm|3168_nt|+|313330|316497	3168	2948.66	63	37.0033
gene_244|GeneMark.hmm|357_nt|+|316618|316974	357	177.636	107	1043.22
gene_245|GeneMark.hmm|462_nt|-|316964|317425	462	264.118	216	1416.39
gene_246|GeneMark.hmm|954_nt|-|317551|318504	954	734.662	51	120.229
gene_247|GeneMark.hmm|393_nt|-|318612|319004	393	206.258	65	545.794
gene_248|GeneMark.hmm|1089_nt|-|319517|320605	1089	869.662	133	264.866
gene_249|GeneMark.hmm|300_nt|+|320705|321004	300	133.183	25	325.099
gene_250|GeneMark.hmm|600_nt|-|321318|321917	600	388.775	8	35.6383
gene_251|GeneMark.hmm|591_nt|+|321986|322576	591	380.388	71	323.264
gene_252|GeneMark.hmm|462_nt|-|322633|323094	462	264.118	26	170.491
gene_253|GeneMark.hmm|507_nt|+|323169|323675	507	304.062	2942	16757.4
gene_254|GeneMark.hmm|885_nt|-|323815|324699	885	665.786	48	124.862
gene_255|GeneMark.hmm|822_nt|+|324777|325598	822	603.779	19	54.5006
gene_256|GeneMark.hmm|408_nt|+|325757|326164	408	218.722	16	126.693
gene_257|GeneMark.hmm|432_nt|-|326496|326927	432	238.98	12	86.965
gene_258|GeneMark.hmm|783_nt|+|327126|327908	783	565.322	35	107.225
gene_259|GeneMark.hmm|762_nt|+|328130|328891	762	544.58	264	839.591
gene_260|GeneMark.hmm|1314_nt|-|328912|330225	1314	1094.66	131	207.26
gene_261|GeneMark.hmm|687_nt|-|330275|330961	687	471.553	29	106.51
gene_262|GeneMark.hmm|879_nt|-|331099|331977	879	659.908	1063	2789.81
gene_263|GeneMark.hmm|966_nt|-|332144|333109	966	746.662	2084	4833.91
gene_264|GeneMark.hmm|864_nt|-|333170|334033	864	645.087	74	198.673
gene_265|GeneMark.hmm|1650_nt|+|334119|335768	1650	1430.66	108	130.741
gene_266|GeneMark.hmm|345_nt|-|335761|336105	345	168.211	6	61.7764
gene_267|GeneMark.hmm|639_nt|-|336163|336801	639	425.702	45	183.076
gene_268|GeneMark.hmm|1260_nt|-|336843|338102	1260	1040.66	3	4.99271
gene_269|GeneMark.hmm|1098_nt|+|338232|339329	1098	878.662	94	185.281
gene_270|GeneMark.hmm|609_nt|-|341026|341634	609	397.042	77	335.877
gene_271|GeneMark.hmm|966_nt|-|341717|342682	966	746.662	95	220.356
gene_272|GeneMark.hmm|1011_nt|+|342776|343786	1011	791.662	50	109.384
gene_273|GeneMark.hmm|852_nt|-|343791|344642	852	633.381	63	172.266
gene_274|GeneMark.hmm|303_nt|-|345165|345467	303	135.536	13	166.117
gene_275|GeneMark.hmm|2946_nt|+|345543|348488	2946	2726.66	560	355.698
gene_276|GeneMark.hmm|1704_nt|+|348569|350272	1704	1484.66	373.211	435.364
gene_277|GeneMark.hmm|501_nt|-|351436|351936	501	298.697	151	875.53
gene_278|GeneMark.hmm|831_nt|-|352284|353114	831	612.667	140	395.757
gene_279|GeneMark.hmm|369_nt|-|353584|353952	369	187.117	43	397.997
gene_280|GeneMark.hmm|648_nt|-|354408|355055	648	434.183	205	817.722
gene_281|GeneMark.hmm|555_nt|-|355610|356164	555	347.174	3	14.9658
gene_282|GeneMark.hmm|1800_nt|+|356258|358057	1800	1580.66	54	59.1671
gene_283|GeneMark.hmm|603_nt|-|358054|358656	603	391.52	46	203.483
gene_284|GeneMark.hmm|498_nt|-|358727|359224	498	296.04	7	40.9518
gene_285|GeneMark.hmm|867_nt|-|359304|360170	867	648.087	99	264.562
gene_286|GeneMark.hmm|618_nt|-|360227|360844	618	405.706	18	76.8398
gene_287|GeneMark.hmm|396_nt|-|361039|361434	396	208.856	464	3847.66
gene_288|GeneMark.hmm|825_nt|-|361835|362659	825	606.779	164	468.1
gene_289|GeneMark.hmm|327_nt|+|362745|363071	327	154.155	4	44.9394
gene_290|GeneMark.hmm|474_nt|+|363225|363698	474	274.808	91	573.505
gene_291|GeneMark.hmm|1482_nt|-|363701|365182	1482	1262.66	56	76.8115
gene_292|GeneMark.hmm|447_nt|-|365292|365738	447	251.766	2	13.7581
gene_293|GeneMark.hmm|993_nt|-|365831|366823	993	773.662	20	44.7717
gene_294|GeneMark.hmm|324_nt|+|366945|367268	324	151.798	0	0
gene_295|GeneMark.hmm|561_nt|+|367353|367913	561	352.745	0	0
gene_296|GeneMark.hmm|753_nt|-|367914|368666	753	535.729	17	54.9578
gene_297|GeneMark.hmm|2268_nt|-|368772|371039	2268	2048.66	82	69.3216
gene_298|GeneMark.hmm|3798_nt|+|371162|374959	3798	3578.66	147	71.1413
gene_299|GeneMark.hmm|1479_nt|+|375063|376541	1479	1259.66	7	9.6243
gene_300|GeneMark.hmm|1620_nt|+|376626|378245	1620	1400.66	83	102.629
gene_301|GeneMark.hmm|3333_nt|+|378283|381615	3333	3113.66	573	318.719
gene_302|GeneMark.hmm|1155_nt|-|381982|383136	1155	935.662	191	353.541
gene_303|GeneMark.hmm|4926_nt|-|383391|388316	4926	4706.66	838	308.359
gene_304|GeneMark.hmm|825_nt|-|388586|389410	825	606.779	526	1501.35
gene_305|GeneMark.hmm|2169_nt|-|389678|391846	2169	1949.66	505	448.598
gene_306|GeneMark.hmm|1083_nt|+|391990|393072	1083	863.662	116	232.616
gene_307|GeneMark.hmm|2853_nt|-|393069|395921	2853	2633.66	366	240.683
gene_308|GeneMark.hmm|1791_nt|-|396096|397886	1791	1571.66	176	193.945
gene_309|GeneMark.hmm|3534_nt|-|398042|401575	3534	3314.66	6390.76	3339.17
gene_310|GeneMark.hmm|696_nt|-|401701|402396	696	480.113	40	144.292
gene_311|GeneMark.hmm|780_nt|-|402575|403354	780	562.374	31	95.4688
gene_312|GeneMark.hmm|2226_nt|-|403533|405758	2226	2006.66	1778	1534.56
gene_313|GeneMark.hmm|1293_nt|-|405766|407058	1293	1073.66	39	62.9104
gene_314|GeneMark.hmm|975_nt|-|407109|408083	975	755.662	66	151.266
gene_315|GeneMark.hmm|1923_nt|-|408301|410223	1923	1703.66	40	40.6632
gene_316|GeneMark.hmm|537_nt|+|410354|410890	537	330.874	1874	9809.16
gene_317|GeneMark.hmm|648_nt|-|411064|411711	648	434.183	119	474.678
gene_318|GeneMark.hmm|621_nt|-|411759|412379	621	408.593	50	211.936
gene_319|GeneMark.hmm|309_nt|-|412457|412765	309	140.109	322	3980.28
gene_320|GeneMark.hmm|4971_nt|-|412915|417885	4971	4751.66	1221	445.036
gene_321|GeneMark.hmm|2811_nt|-|417944|420754	2811	2591.66	298	199.142
gene_322|GeneMark.hmm|1911_nt|+|421176|423086	1911	1691.66	542	554.895
gene_323|GeneMark.hmm|660_nt|-|423578|424237	660	445.571	15	58.3041
gene_324|GeneMark.hmm|993_nt|-|424278|425270	993	773.662	3	6.71576
gene_325|GeneMark.hmm|624_nt|-|425308|425931	624	411.44	22	92.6064
gene_326|GeneMark.hmm|441_nt|-|426224|426664	441	246.798	137	961.401
gene_327|GeneMark.hmm|978_nt|-|427060|428037	978	758.662	24	54.7883
gene_328|GeneMark.hmm|1461_nt|+|428144|429604	1461	1241.66	191	266.413
gene_329|GeneMark.hmm|396_nt|-|429617|430012	396	208.856	0	0
gene_330|GeneMark.hmm|1269_nt|+|430123|431391	1269	1049.66	78	128.698
gene_331|GeneMark.hmm|348_nt|-|431464|431811	348	170.574	90	913.807
gene_332|GeneMark.hmm|2301_nt|-|431964|434264	2301	2081.66	346	287.866
gene_333|GeneMark.hmm|903_nt|+|434453|435355	903	683.662	59	149.464
gene_334|GeneMark.hmm|1071_nt|-|435370|436440	1071	851.662	10	20.3356
gene_335|GeneMark.hmm|654_nt|+|436845|437498	654	439.819	15	59.0667
gene_336|GeneMark.hmm|2490_nt|+|437819|440308	2490	2270.66	375	286.025
