target_id	length	eff_length	est_counts	tpm
gene_145|GeneMark.hmm|375_nt|-|192890|193264	375	177.181	9	186.883
gene_146|GeneMark.hmm|906_nt|+|193364|194269	906	653.809	261	1468.7
gene_147|GeneMark.hmm|2172_nt|+|194368|196539	2172	1919.68	88	168.655
gene_148|GeneMark.hmm|321_nt|+|196657|196977	321	137.116	2	53.6645
gene_149|GeneMark.hmm|732_nt|+|197058|197789	732	484.038	6	45.6055
gene_150|GeneMark.hmm|1488_nt|+|197832|199319	1488	1235.68	79	235.216
gene_151|GeneMark.hmm|1152_nt|-|199352|200503	1152	899.679	36	147.218
gene_152|GeneMark.hmm|3966_nt|-|200845|204810	3966	3713.68	104	103.032
gene_153|GeneMark.hmm|5511_nt|-|204908|210418	5511	5258.68	113	79.0581
gene_154|GeneMark.hmm|756_nt|+|210513|211268	756	507.145	3	21.7638
gene_155|GeneMark.hmm|1155_nt|+|211335|212489	1155	902.679	26	105.97
gene_156|GeneMark.hmm|1353_nt|+|212533|213885	1353	1100.68	12	40.1112
gene_157|GeneMark.hmm|1356_nt|+|213927|215282	1356	1103.68	47	156.675
gene_158|GeneMark.hmm|1059_nt|-|215290|216348	1059	806.679	38	173.312
gene_159|GeneMark.hmm|2088_nt|+|216527|218614	2088	1835.68	381	763.612
gene_160|GeneMark.hmm|771_nt|-|218627|219397	771	521.413	72	508.037
gene_161|GeneMark.hmm|627_nt|-|219449|220075	627	385.203	0	0
gene_162|GeneMark.hmm|1248_nt|+|220183|221430	1248	995.679	52	192.145
gene_163|GeneMark.hmm|717_nt|-|221803|222519	717	469.718	6	46.9957
gene_164|GeneMark.hmm|1254_nt|-|222579|223832	1254	1001.68	20	73.4592
gene_165|GeneMark.hmm|1464_nt|-|223978|225441	1464	1211.68	49.2937	149.675
gene_166|GeneMark.hmm|1080_nt|-|225353|226432	1080	827.679	131.706	585.449
gene_167|GeneMark.hmm|864_nt|-|226510|227373	864	612.575	54	324.324
gene_168|GeneMark.hmm|702_nt|+|227462|228163	702	455.202	36	290.966
gene_169|GeneMark.hmm|498_nt|-|228508|229005	498	272.882	428	5770.51
gene_170|GeneMark.hmm|804_nt|+|229164|229967	804	553.346	63	418.879
gene_171|GeneMark.hmm|618_nt|+|230025|230642	618	376.901	2	19.523
gene_172|GeneMark.hmm|330_nt|-|230658|230987	330	143.345	19	487.658
gene_173|GeneMark.hmm|771_nt|-|231688|232458	771	521.413	712	5023.92
gene_174|GeneMark.hmm|1005_nt|-|232533|233537	1005	752.679	13	63.5445
gene_175|GeneMark.hmm|3912_nt|-|233887|237798	3912	3659.68	106	106.563
gene_176|GeneMark.hmm|306_nt|-|237888|238193	306	127.275	18	520.324
gene_177|GeneMark.hmm|1905_nt|+|238336|240240	1905	1652.68	182	405.161
gene_178|GeneMark.hmm|1464_nt|+|240281|241744	1464	1211.68	121	367.403
gene_179|GeneMark.hmm|807_nt|+|241814|242620	807	556.346	52	343.877
gene_180|GeneMark.hmm|1473_nt|+|243216|244688	1473	1220.68	72	217.008
gene_181|GeneMark.hmm|468_nt|-|244692|245159	468	248.484	20	296.126
gene_182|GeneMark.hmm|786_nt|+|245577|246362	786	535.964	45.5449	312.643
gene_183|GeneMark.hmm|792_nt|+|246298|247089	792	541.76	38.4551	261.151
gene_184|GeneMark.hmm|2514_nt|-|247112|249625	2514	2261.68	157	255.396
gene_185|GeneMark.hmm|372_nt|-|250021|250392	372	174.87	6	126.235
gene_186|GeneMark.hmm|1152_nt|+|250800|251951	1152	899.679	68	278.078
gene_187|GeneMark.hmm|489_nt|-|252563|253051	489	265.253	14	194.184
gene_188|GeneMark.hmm|834_nt|+|253124|253957	834	582.971	20	126.22
gene_189|GeneMark.hmm|918_nt|-|254278|255195	918	665.809	24	132.619
gene_190|GeneMark.hmm|885_nt|-|255302|256186	885	632.93	47	273.204
gene_191|GeneMark.hmm|498_nt|-|256363|256860	498	272.882	49	660.642
gene_192|GeneMark.hmm|966_nt|-|257436|258401	966	713.679	47	242.292
gene_193|GeneMark.hmm|558_nt|+|258922|259479	558	323.351	58	659.931
gene_194|GeneMark.hmm|963_nt|+|259557|260519	963	710.679	46	238.138
gene_195|GeneMark.hmm|1938_nt|-|260534|262471	1938	1685.68	116	253.179
gene_196|GeneMark.hmm|717_nt|+|262864|263580	717	469.718	34	266.309
gene_197|GeneMark.hmm|1215_nt|+|264121|265335	1215	962.679	49	187.266
gene_198|GeneMark.hmm|1308_nt|+|265401|266708	1308	1055.68	58	202.135
gene_199|GeneMark.hmm|822_nt|+|266787|267608	822	571.08	78	502.508
gene_200|GeneMark.hmm|531_nt|+|267767|268297	531	300.735	30	367.013
gene_201|GeneMark.hmm|975_nt|-|268318|269292	975	722.679	50.1983	255.557
gene_202|GeneMark.hmm|981_nt|-|269341|270321	981	728.679	54	272.648
gene_203|GeneMark.hmm|420_nt|+|270422|270841	420	210.703	5	87.306
gene_204|GeneMark.hmm|555_nt|+|270894|271448	555	320.858	12	137.598
gene_205|GeneMark.hmm|906_nt|+|271524|272429	906	653.809	19	106.917
gene_206|GeneMark.hmm|1068_nt|+|272517|273584	1068	815.679	122	550.282
gene_207|GeneMark.hmm|444_nt|+|273656|274099	444	229.637	9	144.194
gene_208|GeneMark.hmm|441_nt|+|274146|274586	441	227.558	63	1018.58
gene_209|GeneMark.hmm|510_nt|-|274595|275104	510	282.914	23	299.101
gene_210|GeneMark.hmm|987_nt|+|276021|277007	987	734.679	249	1246.94
gene_211|GeneMark.hmm|693_nt|-|277008|277700	693	446.632	90	741.374
gene_212|GeneMark.hmm|450_nt|+|277803|278252	450	234.657	6	94.0724
gene_213|GeneMark.hmm|789_nt|+|278357|279145	789	538.862	24	163.862
gene_214|GeneMark.hmm|906_nt|+|279458|280363	906	653.809	73	410.787
gene_215|GeneMark.hmm|465_nt|+|280846|281310	465	245.843	0	0
gene_216|GeneMark.hmm|1305_nt|-|281342|282646	1305	1052.68	16	55.9202
gene_217|GeneMark.hmm|414_nt|-|283226|283639	414	206.248	4	71.3534
gene_218|GeneMark.hmm|738_nt|+|283741|284478	738	489.853	0	0
gene_219|GeneMark.hmm|603_nt|+|284592|285194	603	363.081	19	192.528
gene_220|GeneMark.hmm|1173_nt|+|285291|286463	1173	920.679	44	175.828
gene_221|GeneMark.hmm|432_nt|+|286772|287203	432	220.013	16	267.558
gene_222|GeneMark.hmm|1836_nt|+|287625|289460	1836	1583.68	76	176.56
gene_223|GeneMark.hmm|396_nt|+|289533|289928	396	192.546	90	1719.7
gene_224|GeneMark.hmm|942_nt|+|290243|291184	942	689.746	3	16.0021
gene_225|GeneMark.hmm|756_nt|+|291254|292009	756	507.145	14	101.564
gene_226|GeneMark.hmm|1461_nt|-|292061|293521	1461	1208.68	28	85.2299
gene_227|GeneMark.hmm|1269_nt|+|293571|294839	1269	1016.68	15	54.2815
gene_228|GeneMark.hmm|3003_nt|-|294865|297867	3003	2750.68	22	29.4257
gene_229|GeneMark.hmm|1212_nt|+|298029|299240	1212	959.679	309	1184.61
gene_230|GeneMark.hmm|579_nt|-|299237|299815	579	341.334	432	4656.38
gene_231|GeneMark.hmm|564_nt|-|299960|300523	564	328.297	837	9380.02
gene_232|GeneMark.hmm|1005_nt|-|300575|301579	1005	752.679	738.802	3611.29
gene_233|GeneMark.hmm|1863_nt|-|301657|303519	1863	1610.68	78	178.168
gene_234|GeneMark.hmm|1269_nt|+|303565|304833	1269	1016.68	27	97.7067
gene_235|GeneMark.hmm|1230_nt|+|304967|306196	1230	977.679	70	263.419
gene_236|GeneMark.hmm|1233_nt|-|306339|307571	1233	980.679	115	431.435
gene_237|GeneMark.hmm|873_nt|+|308022|308894	873	621.285	41	242.794
gene_238|GeneMark.hmm|624_nt|+|308956|309579	624	382.388	11	105.836
gene_239|GeneMark.hmm|522_nt|+|310018|310539	522	292.92	5	62.8008
gene_240|GeneMark.hmm|600_nt|-|310627|311226	600	360.326	4	40.8422
gene_241|GeneMark.hmm|561_nt|+|311421|311981	561	325.777	15	169.401
gene_242|GeneMark.hmm|357_nt|+|312194|312550	357	163.511	94	2115.08
gene_243|GeneMark.hmm|3168_nt|+|313330|316497	3168	2915.68	39	49.2118
gene_244|GeneMark.hmm|357_nt|+|316618|316974	357	163.511	71	1597.56
gene_245|GeneMark.hmm|462_nt|-|316964|317425	462	243.377	133	2010.56
gene_246|GeneMark.hmm|954_nt|-|317551|318504	954	701.746	46	241.17
gene_247|GeneMark.hmm|393_nt|-|318612|319004	393	190.423	81	1564.99
gene_248|GeneMark.hmm|1089_nt|-|319517|320605	1089	836.679	65	285.824
gene_249|GeneMark.hmm|300_nt|+|320705|321004	300	123.217	27	806.189
gene_250|GeneMark.hmm|600_nt|-|321318|321917	600	360.326	19	194
gene_251|GeneMark.hmm|591_nt|+|321986|322576	591	352.19	44	459.643
gene_252|GeneMark.hmm|462_nt|-|322633|323094	462	243.377	6	90.7019
gene_253|GeneMark.hmm|507_nt|+|323169|323675	507	280.453	1119	14679.6
gene_254|GeneMark.hmm|885_nt|-|323815|324699	885	632.93	56	325.52
gene_255|GeneMark.hmm|822_nt|+|324777|325598	822	571.08	2	12.8848
gene_256|GeneMark.hmm|408_nt|+|325757|326164	408	201.453	0	0
gene_257|GeneMark.hmm|432_nt|-|326496|326927	432	220.013	5	83.6117
gene_258|GeneMark.hmm|783_nt|+|327126|327908	783	533.065	9	62.1166
gene_259|GeneMark.hmm|762_nt|+|328130|328891	762	512.855	11	78.912
gene_260|GeneMark.hmm|1314_nt|-|328912|330225	1314	1061.68	6	20.7923
gene_261|GeneMark.hmm|687_nt|-|330275|330961	687	441.014	29	241.931
gene_262|GeneMark.hmm|879_nt|-|331099|331977	879	627.108	527	3091.81
gene_263|GeneMark.hmm|966_nt|-|332144|333109	966	713.679	903	4655.1
gene_264|GeneMark.hmm|864_nt|-|333170|334033	864	612.575	46	276.276
gene_265|GeneMark.hmm|1650_nt|+|334119|335768	1650	1397.68	73	192.159
gene_266|GeneMark.hmm|345_nt|-|335761|336105	345	154.507	3	71.4359
gene_267|GeneMark.hmm|639_nt|-|336163|336801	639	396.45	40	371.208
gene_268|GeneMark.hmm|1260_nt|-|336843|338102	1260	1007.68	6	21.9065
gene_269|GeneMark.hmm|1098_nt|+|338232|339329	1098	845.679	50	217.525
gene_270|GeneMark.hmm|609_nt|-|341026|341634	609	368.622	30	299.423
gene_271|GeneMark.hmm|966_nt|-|341717|342682	966	713.679	59	304.154
gene_272|GeneMark.hmm|1011_nt|+|342776|343786	1011	758.679	28	135.783
gene_273|GeneMark.hmm|852_nt|-|343791|344642	852	600.746	28	171.479
gene_274|GeneMark.hmm|303_nt|-|345165|345467	303	125.102	11	323.499
gene_275|GeneMark.hmm|2946_nt|+|345543|348488	2946	2693.68	206	281.362
gene_276|GeneMark.hmm|1704_nt|+|348569|350272	1704	1451.68	149.837	379.746
gene_277|GeneMark.hmm|501_nt|-|351436|351936	501	275.436	99	1322.39
gene_278|GeneMark.hmm|831_nt|-|352284|353114	831	579.971	66	418.681
gene_279|GeneMark.hmm|369_nt|-|353584|353952	369	172.655	24	511.418
gene_280|GeneMark.hmm|648_nt|-|354408|355055	648	404.68	111	1009.15
gene_281|GeneMark.hmm|555_nt|-|355610|356164	555	320.858	12	137.598
gene_282|GeneMark.hmm|1800_nt|+|356258|358057	1800	1547.68	40	95.0876
gene_283|GeneMark.hmm|603_nt|-|358054|358656	603	363.081	40	405.323
gene_284|GeneMark.hmm|498_nt|-|358727|359224	498	272.882	6	80.895
gene_285|GeneMark.hmm|867_nt|-|359304|360170	867	615.343	66	394.613
gene_286|GeneMark.hmm|618_nt|-|360227|360844	618	376.901	22	214.753
gene_287|GeneMark.hmm|396_nt|-|361039|361434	396	192.546	317	6057.18
gene_288|GeneMark.hmm|825_nt|-|361835|362659	825	574.08	123	788.275
gene_289|GeneMark.hmm|327_nt|+|362745|363071	327	141.189	0	0
gene_290|GeneMark.hmm|474_nt|+|363225|363698	474	253.29	51	740.793
gene_291|GeneMark.hmm|1482_nt|-|363701|365182	1482	1229.68	31	92.7501
gene_292|GeneMark.hmm|447_nt|-|365292|365738	447	232.002	0	0
gene_293|GeneMark.hmm|993_nt|-|365831|366823	993	740.679	13	64.574
gene_294|GeneMark.hmm|324_nt|+|366945|367268	324	139.009	3	79.4007
gene_295|GeneMark.hmm|561_nt|+|367353|367913	561	325.777	2	22.5868
gene_296|GeneMark.hmm|753_nt|-|367914|368666	753	504.145	9	65.6798
gene_297|GeneMark.hmm|2268_nt|-|368772|371039	2268	2015.68	115	209.904
gene_298|GeneMark.hmm|3798_nt|+|371162|374959	3798	3545.68	106	109.989
gene_299|GeneMark.hmm|1479_nt|+|375063|376541	1479	1226.68	22	65.9837
gene_300|GeneMark.hmm|1620_nt|+|376626|378245	1620	1367.68	34	91.4617
gene_301|GeneMark.hmm|3333_nt|+|378283|381615	3333	3080.68	80	95.5407
gene_302|GeneMark.hmm|1155_nt|-|381982|383136	1155	902.679	3	12.2274
gene_303|GeneMark.hmm|4926_nt|-|383391|388316	4926	4673.68	114	89.741
gene_304|GeneMark.hmm|825_nt|-|388586|389410	825	574.08	148	948.493
gene_305|GeneMark.hmm|2169_nt|-|389678|391846	2169	1916.68	323	620.009
gene_306|GeneMark.hmm|1083_nt|+|391990|393072	1083	830.679	65	287.889
gene_307|GeneMark.hmm|2853_nt|-|393069|395921	2853	2600.68	231	326.791
gene_308|GeneMark.hmm|1791_nt|-|396096|397886	1791	1538.68	104	248.674
gene_309|GeneMark.hmm|3534_nt|-|398042|401575	3534	3281.68	2811.88	3152.43
gene_310|GeneMark.hmm|696_nt|-|401701|402396	696	449.461	29	237.384
gene_311|GeneMark.hmm|780_nt|-|402575|403354	780	530.115	41	284.55
gene_312|GeneMark.hmm|2226_nt|-|403533|405758	2226	1973.68	859	1601.26
gene_313|GeneMark.hmm|1293_nt|-|405766|407058	1293	1040.68	47	166.16
gene_314|GeneMark.hmm|975_nt|-|407109|408083	975	722.679	94	478.55
gene_315|GeneMark.hmm|1923_nt|-|408301|410223	1923	1670.68	34	74.8739
gene_316|GeneMark.hmm|537_nt|+|410354|410890	537	305.8	967	11634.1
gene_317|GeneMark.hmm|648_nt|-|411064|411711	648	404.68	55	500.03
gene_318|GeneMark.hmm|621_nt|-|411759|412379	621	379.682	46	445.741
gene_319|GeneMark.hmm|309_nt|-|412457|412765	309	129.274	252	7171.9
gene_320|GeneMark.hmm|4971_nt|-|412915|417885	4971	4718.68	705	549.684
gene_321|GeneMark.hmm|2811_nt|-|417944|420754	2811	2558.68	193	277.515
gene_322|GeneMark.hmm|1911_nt|+|421176|423086	1911	1658.68	259	574.49
gene_323|GeneMark.hmm|660_nt|-|423578|424237	660	415.856	3	26.5413
gene_324|GeneMark.hmm|993_nt|-|424278|425270	993	740.679	7	34.7706
gene_325|GeneMark.hmm|624_nt|-|425308|425931	624	382.388	10	96.2145
gene_326|GeneMark.hmm|441_nt|-|426224|426664	441	227.558	182	2942.55
gene_327|GeneMark.hmm|978_nt|-|427060|428037	978	725.679	33	167.307
gene_328|GeneMark.hmm|1461_nt|+|428144|429604	1461	1208.68	269	818.815
gene_329|GeneMark.hmm|396_nt|-|429617|430012	396	192.546	5	95.5391
gene_330|GeneMark.hmm|1269_nt|+|430123|431391	1269	1016.68	23	83.2317
gene_331|GeneMark.hmm|348_nt|-|431464|431811	348	156.779	120	2816.04
gene_332|GeneMark.hmm|2301_nt|-|431964|434264	2301	2048.68	208	373.537
gene_333|GeneMark.hmm|903_nt|+|434453|435355	903	650.809	46	260.045
gene_334|GeneMark.hmm|1071_nt|-|435370|436440	1071	818.679	14	62.9157
gene_335|GeneMark.hmm|654_nt|+|436845|437498	654	410.133	12	107.647
gene_336|GeneMark.hmm|2490_nt|+|437819|440308	2490	2237.68	232	381.448
gene_337|GeneMark.hmm|381_nt|-|440314|440694	381	181.7	94	1903.35
